Date,2yr,5yr,10yr,20yr,In SNB 3dWindow,In SNB 5dWindow,In SNB 7dWindow,In Fed 3dWindow,In Fed 5dWindow,In Fed 7dWindow,10yr Change,SNB 10yr - 3dWindow Change,SNB 10yr - 5dWindow Change,SNB 10yr - 7dWindow Change,SNB 10yr - Outside 3dWindow Change,SNB 10yr - Outside 5dWindow Change,SNB 10yr - Outside 7dWindow Change,Fed 10yr - 3dWindow Change,Fed 10yr - 5dWindow Change,Fed 10yr - 7dWindow Change,Fed 10yr - Outside 3dWindow Change,Fed 10yr - Outside 5dWindow Change,Fed 10yr - Outside 7dWindow Change
2001-08-10,2.948,3.043,3.3,3.865,False,False,False,False,False,False,-0.0030000000000001137,0.0,0.0,0.0,-0.0030000000000001137,-0.0030000000000001137,-0.0030000000000001137,0.0,0.0,0.0,-0.0030000000000001137,-0.0030000000000001137,-0.0030000000000001137
2001-08-13,2.902,3.017,3.287,3.839,False,False,False,False,False,False,-0.0129999999999999,0.0,0.0,0.0,-0.0129999999999999,-0.0129999999999999,-0.0129999999999999,0.0,0.0,0.0,-0.0129999999999999,-0.0129999999999999,-0.0129999999999999
2001-08-14,2.908,3.024,3.287,3.851,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-08-15,2.906,3.027,3.282,3.842,False,False,False,False,False,False,-0.004999999999999893,0.0,0.0,0.0,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893,0.0,0.0,0.0,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893
2001-08-16,2.887,3.015,3.281,3.849,False,False,False,False,False,False,-0.0009999999999998899,0.0,0.0,0.0,-0.0009999999999998899,-0.0009999999999998899,-0.0009999999999998899,0.0,0.0,0.0,-0.0009999999999998899,-0.0009999999999998899,-0.0009999999999998899
2001-08-17,2.892,3.029,3.293,3.866,False,False,False,False,False,False,0.01200000000000001,0.0,0.0,0.0,0.01200000000000001,0.01200000000000001,0.01200000000000001,0.0,0.0,0.0,0.01200000000000001,0.01200000000000001,0.01200000000000001
2001-08-20,2.878,3.007,3.274,3.856,False,False,False,True,True,True,-0.019000000000000128,0.0,0.0,0.0,-0.019000000000000128,-0.019000000000000128,-0.019000000000000128,-0.019000000000000128,-0.019000000000000128,-0.019000000000000128,0.0,0.0,0.0
2001-08-21,2.874,2.995,3.264,3.833,False,False,False,True,True,True,-0.010000000000000231,0.0,0.0,0.0,-0.010000000000000231,-0.010000000000000231,-0.010000000000000231,-0.010000000000000231,-0.010000000000000231,-0.010000000000000231,0.0,0.0,0.0
2001-08-22,2.877,3.003,3.28,3.847,False,False,False,True,True,True,0.016000000000000014,0.0,0.0,0.0,0.016000000000000014,0.016000000000000014,0.016000000000000014,0.016000000000000014,0.016000000000000014,0.016000000000000014,0.0,0.0,0.0
2001-08-23,2.905,3.038,3.305,3.857,False,False,False,False,True,True,0.025000000000000355,0.0,0.0,0.0,0.025000000000000355,0.025000000000000355,0.025000000000000355,0.0,0.025000000000000355,0.025000000000000355,0.025000000000000355,0.0,0.0
2001-08-24,2.896,3.04,3.308,3.86,False,False,False,False,False,True,0.0029999999999996696,0.0,0.0,0.0,0.0029999999999996696,0.0029999999999996696,0.0029999999999996696,0.0,0.0,0.0029999999999996696,0.0029999999999996696,0.0029999999999996696,0.0
2001-08-27,2.895,3.056,3.346,3.884,False,False,False,False,False,False,0.038000000000000256,0.0,0.0,0.0,0.038000000000000256,0.038000000000000256,0.038000000000000256,0.0,0.0,0.0,0.038000000000000256,0.038000000000000256,0.038000000000000256
2001-08-28,2.892,3.041,3.343,3.905,False,False,False,False,False,False,-0.0030000000000001137,0.0,0.0,0.0,-0.0030000000000001137,-0.0030000000000001137,-0.0030000000000001137,0.0,0.0,0.0,-0.0030000000000001137,-0.0030000000000001137,-0.0030000000000001137
2001-08-29,2.875,3.034,3.339,3.886,False,False,False,False,False,False,-0.0040000000000000036,0.0,0.0,0.0,-0.0040000000000000036,-0.0040000000000000036,-0.0040000000000000036,0.0,0.0,0.0,-0.0040000000000000036,-0.0040000000000000036,-0.0040000000000000036
2001-08-30,2.873,3.048,3.346,3.904,False,False,False,False,False,False,0.007000000000000117,0.0,0.0,0.0,0.007000000000000117,0.007000000000000117,0.007000000000000117,0.0,0.0,0.0,0.007000000000000117,0.007000000000000117,0.007000000000000117
2001-08-31,2.814,3.003,3.317,3.87,False,False,False,False,False,False,-0.028999999999999915,0.0,0.0,0.0,-0.028999999999999915,-0.028999999999999915,-0.028999999999999915,0.0,0.0,0.0,-0.028999999999999915,-0.028999999999999915,-0.028999999999999915
2001-09-03,2.767,2.99,3.334,3.891,False,False,False,False,False,False,0.016999999999999904,0.0,0.0,0.0,0.016999999999999904,0.016999999999999904,0.016999999999999904,0.0,0.0,0.0,0.016999999999999904,0.016999999999999904,0.016999999999999904
2001-09-04,2.782,3.005,3.349,3.919,False,False,False,False,False,False,0.015000000000000124,0.0,0.0,0.0,0.015000000000000124,0.015000000000000124,0.015000000000000124,0.0,0.0,0.0,0.015000000000000124,0.015000000000000124,0.015000000000000124
2001-09-05,2.834,3.04,3.378,3.931,False,False,False,False,False,False,0.028999999999999915,0.0,0.0,0.0,0.028999999999999915,0.028999999999999915,0.028999999999999915,0.0,0.0,0.0,0.028999999999999915,0.028999999999999915,0.028999999999999915
2001-09-06,2.83,3.084,3.417,3.951,False,False,False,False,False,False,0.0389999999999997,0.0,0.0,0.0,0.0389999999999997,0.0389999999999997,0.0389999999999997,0.0,0.0,0.0,0.0389999999999997,0.0389999999999997,0.0389999999999997
2001-09-07,2.843,3.039,3.365,3.918,False,False,False,False,False,False,-0.0519999999999996,0.0,0.0,0.0,-0.0519999999999996,-0.0519999999999996,-0.0519999999999996,0.0,0.0,0.0,-0.0519999999999996,-0.0519999999999996,-0.0519999999999996
2001-09-10,2.797,3.006,3.34,3.904,False,False,False,False,False,False,-0.025000000000000355,0.0,0.0,0.0,-0.025000000000000355,-0.025000000000000355,-0.025000000000000355,0.0,0.0,0.0,-0.025000000000000355,-0.025000000000000355,-0.025000000000000355
2001-09-11,2.752,3.031,3.369,3.915,False,False,False,False,False,False,0.02900000000000036,0.0,0.0,0.0,0.02900000000000036,0.02900000000000036,0.02900000000000036,0.0,0.0,0.0,0.02900000000000036,0.02900000000000036,0.02900000000000036
2001-09-12,2.671,2.908,3.288,3.89,False,False,False,False,False,False,-0.0810000000000004,0.0,0.0,0.0,-0.0810000000000004,-0.0810000000000004,-0.0810000000000004,0.0,0.0,0.0,-0.0810000000000004,-0.0810000000000004,-0.0810000000000004
2001-09-13,2.724,2.92,3.296,3.896,False,False,False,False,False,False,0.008000000000000007,0.0,0.0,0.0,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.0,0.0,0.0,0.008000000000000007,0.008000000000000007,0.008000000000000007
2001-09-14,2.67,2.902,3.31,3.908,False,False,True,False,False,False,0.014000000000000234,0.0,0.0,0.014000000000000234,0.014000000000000234,0.014000000000000234,0.0,0.0,0.0,0.0,0.014000000000000234,0.014000000000000234,0.014000000000000234
2001-09-17,2.614,2.847,3.246,3.858,True,True,True,False,False,False,-0.06400000000000006,-0.06400000000000006,-0.06400000000000006,-0.06400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,-0.06400000000000006,-0.06400000000000006,-0.06400000000000006
2001-09-18,2.54,2.82,3.259,3.852,True,True,True,False,False,False,0.0129999999999999,0.0129999999999999,0.0129999999999999,0.0129999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0129999999999999,0.0129999999999999,0.0129999999999999
2001-09-19,2.542,2.838,3.286,3.872,False,True,True,False,False,False,0.027000000000000135,0.0,0.027000000000000135,0.027000000000000135,0.027000000000000135,0.0,0.0,0.0,0.0,0.0,0.027000000000000135,0.027000000000000135,0.027000000000000135
2001-09-20,2.537,2.831,3.269,3.88,False,False,True,False,False,False,-0.016999999999999904,0.0,0.0,-0.016999999999999904,-0.016999999999999904,-0.016999999999999904,0.0,0.0,0.0,0.0,-0.016999999999999904,-0.016999999999999904,-0.016999999999999904
2001-09-21,2.528,2.82,3.272,3.895,False,False,True,False,False,False,0.0029999999999996696,0.0,0.0,0.0029999999999996696,0.0029999999999996696,0.0029999999999996696,0.0,0.0,0.0,0.0,0.0029999999999996696,0.0029999999999996696,0.0029999999999996696
2001-09-24,2.484,2.826,3.314,3.916,True,True,True,False,False,False,0.04200000000000026,0.04200000000000026,0.04200000000000026,0.04200000000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.04200000000000026,0.04200000000000026,0.04200000000000026
2001-09-25,2.419,2.806,3.304,3.899,True,True,True,False,False,False,-0.010000000000000231,-0.010000000000000231,-0.010000000000000231,-0.010000000000000231,0.0,0.0,0.0,0.0,0.0,0.0,-0.010000000000000231,-0.010000000000000231,-0.010000000000000231
2001-09-26,2.417,2.824,3.312,3.901,False,True,True,False,False,False,0.008000000000000007,0.0,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.0,0.0,0.0,0.0,0.0,0.008000000000000007,0.008000000000000007,0.008000000000000007
2001-09-27,2.418,2.824,3.307,3.87,False,False,True,False,False,False,-0.004999999999999893,0.0,0.0,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893,0.0,0.0,0.0,0.0,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893
2001-09-28,2.426,2.824,3.302,3.86,False,False,False,False,False,False,-0.004999999999999893,0.0,0.0,0.0,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893,0.0,0.0,0.0,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893
2001-10-01,2.396,2.801,3.32,3.86,False,False,False,True,True,True,0.017999999999999794,0.0,0.0,0.0,0.017999999999999794,0.017999999999999794,0.017999999999999794,0.017999999999999794,0.017999999999999794,0.017999999999999794,0.0,0.0,0.0
2001-10-02,2.409,2.797,3.273,3.837,False,False,False,True,True,True,-0.04699999999999971,0.0,0.0,0.0,-0.04699999999999971,-0.04699999999999971,-0.04699999999999971,-0.04699999999999971,-0.04699999999999971,-0.04699999999999971,0.0,0.0,0.0
2001-10-03,2.353,2.774,3.258,3.787,False,False,False,True,True,True,-0.015000000000000124,0.0,0.0,0.0,-0.015000000000000124,-0.015000000000000124,-0.015000000000000124,-0.015000000000000124,-0.015000000000000124,-0.015000000000000124,0.0,0.0,0.0
2001-10-04,2.321,2.776,3.265,3.796,False,False,False,False,True,True,0.007000000000000117,0.0,0.0,0.0,0.007000000000000117,0.007000000000000117,0.007000000000000117,0.0,0.007000000000000117,0.007000000000000117,0.007000000000000117,0.0,0.0
2001-10-05,2.216,2.666,3.152,3.721,False,False,False,False,False,True,-0.11299999999999999,0.0,0.0,0.0,-0.11299999999999999,-0.11299999999999999,-0.11299999999999999,0.0,0.0,-0.11299999999999999,-0.11299999999999999,-0.11299999999999999,0.0
2001-10-08,2.17,2.612,3.108,3.674,False,False,False,False,False,False,-0.04400000000000004,0.0,0.0,0.0,-0.04400000000000004,-0.04400000000000004,-0.04400000000000004,0.0,0.0,0.0,-0.04400000000000004,-0.04400000000000004,-0.04400000000000004
2001-10-09,2.18,2.638,3.138,3.677,False,False,False,False,False,False,0.029999999999999805,0.0,0.0,0.0,0.029999999999999805,0.029999999999999805,0.029999999999999805,0.0,0.0,0.0,0.029999999999999805,0.029999999999999805,0.029999999999999805
2001-10-10,2.161,2.645,3.137,3.666,False,False,False,False,False,False,-0.0009999999999998899,0.0,0.0,0.0,-0.0009999999999998899,-0.0009999999999998899,-0.0009999999999998899,0.0,0.0,0.0,-0.0009999999999998899,-0.0009999999999998899,-0.0009999999999998899
2001-10-11,2.183,2.672,3.153,3.687,False,False,False,False,False,False,0.016000000000000014,0.0,0.0,0.0,0.016000000000000014,0.016000000000000014,0.016000000000000014,0.0,0.0,0.0,0.016000000000000014,0.016000000000000014,0.016000000000000014
2001-10-12,2.294,2.708,3.162,3.69,False,False,False,False,False,False,0.008999999999999897,0.0,0.0,0.0,0.008999999999999897,0.008999999999999897,0.008999999999999897,0.0,0.0,0.0,0.008999999999999897,0.008999999999999897,0.008999999999999897
2001-10-15,2.272,2.693,3.14,3.665,False,False,False,False,False,False,-0.021999999999999797,0.0,0.0,0.0,-0.021999999999999797,-0.021999999999999797,-0.021999999999999797,0.0,0.0,0.0,-0.021999999999999797,-0.021999999999999797,-0.021999999999999797
2001-10-16,2.258,2.662,3.122,3.672,False,False,False,False,False,False,-0.018000000000000238,0.0,0.0,0.0,-0.018000000000000238,-0.018000000000000238,-0.018000000000000238,0.0,0.0,0.0,-0.018000000000000238,-0.018000000000000238,-0.018000000000000238
2001-10-17,2.221,2.643,3.11,3.662,False,False,False,False,False,False,-0.01200000000000001,0.0,0.0,0.0,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001,0.0,0.0,0.0,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001
2001-10-18,2.263,2.651,3.095,3.65,False,False,False,False,False,False,-0.01499999999999968,0.0,0.0,0.0,-0.01499999999999968,-0.01499999999999968,-0.01499999999999968,0.0,0.0,0.0,-0.01499999999999968,-0.01499999999999968,-0.01499999999999968
2001-10-19,2.254,2.642,3.082,3.633,False,False,False,False,False,False,-0.013000000000000345,0.0,0.0,0.0,-0.013000000000000345,-0.013000000000000345,-0.013000000000000345,0.0,0.0,0.0,-0.013000000000000345,-0.013000000000000345,-0.013000000000000345
2001-10-22,2.248,2.638,3.085,3.64,False,False,False,False,False,False,0.0030000000000001137,0.0,0.0,0.0,0.0030000000000001137,0.0030000000000001137,0.0030000000000001137,0.0,0.0,0.0,0.0030000000000001137,0.0030000000000001137,0.0030000000000001137
2001-10-23,2.245,2.64,3.084,3.635,False,False,False,False,False,False,-0.0009999999999998899,0.0,0.0,0.0,-0.0009999999999998899,-0.0009999999999998899,-0.0009999999999998899,0.0,0.0,0.0,-0.0009999999999998899,-0.0009999999999998899,-0.0009999999999998899
2001-10-24,2.246,2.642,3.087,3.638,False,False,False,False,False,False,0.0030000000000001137,0.0,0.0,0.0,0.0030000000000001137,0.0030000000000001137,0.0030000000000001137,0.0,0.0,0.0,0.0030000000000001137,0.0030000000000001137,0.0030000000000001137
2001-10-25,2.245,2.637,3.069,3.622,False,False,False,False,False,False,-0.018000000000000238,0.0,0.0,0.0,-0.018000000000000238,-0.018000000000000238,-0.018000000000000238,0.0,0.0,0.0,-0.018000000000000238,-0.018000000000000238,-0.018000000000000238
2001-10-26,2.237,2.621,3.061,3.616,False,False,False,False,False,False,-0.008000000000000007,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007
2001-10-29,2.173,2.578,3.032,3.594,False,False,False,False,False,False,-0.028999999999999915,0.0,0.0,0.0,-0.028999999999999915,-0.028999999999999915,-0.028999999999999915,0.0,0.0,0.0,-0.028999999999999915,-0.028999999999999915,-0.028999999999999915
2001-10-30,2.115,2.552,3.015,3.59,False,False,False,False,False,False,-0.016999999999999904,0.0,0.0,0.0,-0.016999999999999904,-0.016999999999999904,-0.016999999999999904,0.0,0.0,0.0,-0.016999999999999904,-0.016999999999999904,-0.016999999999999904
2001-10-31,2.058,2.535,3.005,3.577,False,False,False,False,False,False,-0.010000000000000231,0.0,0.0,0.0,-0.010000000000000231,-0.010000000000000231,-0.010000000000000231,0.0,0.0,0.0,-0.010000000000000231,-0.010000000000000231,-0.010000000000000231
2001-11-01,2.015,2.49,2.952,3.541,False,False,False,False,False,False,-0.052999999999999936,0.0,0.0,0.0,-0.052999999999999936,-0.052999999999999936,-0.052999999999999936,0.0,0.0,0.0,-0.052999999999999936,-0.052999999999999936,-0.052999999999999936
2001-11-02,2.017,2.483,2.939,3.528,False,False,False,False,False,False,-0.0129999999999999,0.0,0.0,0.0,-0.0129999999999999,-0.0129999999999999,-0.0129999999999999,0.0,0.0,0.0,-0.0129999999999999,-0.0129999999999999,-0.0129999999999999
2001-11-05,2.029,2.501,2.945,3.517,False,False,False,True,True,True,0.005999999999999783,0.0,0.0,0.0,0.005999999999999783,0.005999999999999783,0.005999999999999783,0.005999999999999783,0.005999999999999783,0.005999999999999783,0.0,0.0,0.0
2001-11-06,1.984,2.479,2.939,3.523,False,False,False,True,True,True,-0.005999999999999783,0.0,0.0,0.0,-0.005999999999999783,-0.005999999999999783,-0.005999999999999783,-0.005999999999999783,-0.005999999999999783,-0.005999999999999783,0.0,0.0,0.0
2001-11-07,1.932,2.455,2.919,3.513,False,False,False,True,True,True,-0.020000000000000018,0.0,0.0,0.0,-0.020000000000000018,-0.020000000000000018,-0.020000000000000018,-0.020000000000000018,-0.020000000000000018,-0.020000000000000018,0.0,0.0,0.0
2001-11-08,1.93,2.455,2.927,3.528,False,False,False,False,True,True,0.008000000000000007,0.0,0.0,0.0,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.0,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.0,0.0
2001-11-09,1.969,2.491,2.957,3.544,False,False,False,False,False,True,0.029999999999999805,0.0,0.0,0.0,0.029999999999999805,0.029999999999999805,0.029999999999999805,0.0,0.0,0.029999999999999805,0.029999999999999805,0.029999999999999805,0.0
2001-11-12,1.988,2.54,3.01,3.576,False,False,False,False,False,False,0.052999999999999936,0.0,0.0,0.0,0.052999999999999936,0.052999999999999936,0.052999999999999936,0.0,0.0,0.0,0.052999999999999936,0.052999999999999936,0.052999999999999936
2001-11-13,1.999,2.584,3.071,3.632,False,False,False,False,False,False,0.06100000000000039,0.0,0.0,0.0,0.06100000000000039,0.06100000000000039,0.06100000000000039,0.0,0.0,0.0,0.06100000000000039,0.06100000000000039,0.06100000000000039
2001-11-14,2.109,2.621,3.096,3.671,False,False,False,False,False,False,0.02499999999999991,0.0,0.0,0.0,0.02499999999999991,0.02499999999999991,0.02499999999999991,0.0,0.0,0.0,0.02499999999999991,0.02499999999999991,0.02499999999999991
2001-11-15,2.259,2.719,3.179,3.739,False,False,False,False,False,False,0.08299999999999974,0.0,0.0,0.0,0.08299999999999974,0.08299999999999974,0.08299999999999974,0.0,0.0,0.0,0.08299999999999974,0.08299999999999974,0.08299999999999974
2001-11-16,2.467,2.793,3.218,3.729,False,False,False,False,False,False,0.039000000000000146,0.0,0.0,0.0,0.039000000000000146,0.039000000000000146,0.039000000000000146,0.0,0.0,0.0,0.039000000000000146,0.039000000000000146,0.039000000000000146
2001-11-19,2.382,2.777,3.216,3.735,False,False,False,False,False,False,-0.0019999999999997797,0.0,0.0,0.0,-0.0019999999999997797,-0.0019999999999997797,-0.0019999999999997797,0.0,0.0,0.0,-0.0019999999999997797,-0.0019999999999997797,-0.0019999999999997797
2001-11-20,2.372,2.744,3.196,3.763,False,False,False,False,False,False,-0.020000000000000018,0.0,0.0,0.0,-0.020000000000000018,-0.020000000000000018,-0.020000000000000018,0.0,0.0,0.0,-0.020000000000000018,-0.020000000000000018,-0.020000000000000018
2001-11-21,2.371,2.743,3.183,3.748,False,False,False,False,False,False,-0.013000000000000345,0.0,0.0,0.0,-0.013000000000000345,-0.013000000000000345,-0.013000000000000345,0.0,0.0,0.0,-0.013000000000000345,-0.013000000000000345,-0.013000000000000345
2001-11-22,2.394,2.776,3.229,3.796,False,False,False,False,False,False,0.04600000000000026,0.0,0.0,0.0,0.04600000000000026,0.04600000000000026,0.04600000000000026,0.0,0.0,0.0,0.04600000000000026,0.04600000000000026,0.04600000000000026
2001-11-23,2.364,2.757,3.214,3.792,False,False,False,False,False,False,-0.015000000000000124,0.0,0.0,0.0,-0.015000000000000124,-0.015000000000000124,-0.015000000000000124,0.0,0.0,0.0,-0.015000000000000124,-0.015000000000000124,-0.015000000000000124
2001-11-26,2.379,2.767,3.206,3.764,False,False,False,False,False,False,-0.008000000000000007,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007
2001-11-27,2.406,2.797,3.238,3.779,False,False,False,False,False,False,0.03200000000000003,0.0,0.0,0.0,0.03200000000000003,0.03200000000000003,0.03200000000000003,0.0,0.0,0.0,0.03200000000000003,0.03200000000000003,0.03200000000000003
2001-11-28,2.384,2.804,3.277,3.79,False,False,False,False,False,False,0.039000000000000146,0.0,0.0,0.0,0.039000000000000146,0.039000000000000146,0.039000000000000146,0.0,0.0,0.0,0.039000000000000146,0.039000000000000146,0.039000000000000146
2001-11-29,2.405,2.811,3.269,3.819,False,False,False,False,False,False,-0.008000000000000007,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007
