Date,2yr - AG,3yr - AG,5yr - AG,10yr - AG,Indexed,3yr - NSW,5yr - NSW,10yr - NSW
2000-10-02,6.13,6.11,6.095,6.105,3.4,6.459,6.489,6.51
2000-10-03,6.165,6.14,6.13,6.13,3.445,6.44,6.467,6.526
2000-10-04,6.145,6.14,6.145,6.175,3.45,6.424,6.47,6.55
2000-10-05,6.125,6.125,6.14,6.195,3.455,6.419,6.474,6.572
2000-10-06,6.11,6.11,6.125,6.17,3.445,6.405,6.459,6.55
2000-10-09,6.005,6.005,6.015,6.065,3.405,6.307,6.364,6.45
2000-10-10,6.07,6.07,6.08,6.135,3.43,6.375,6.435,6.514
2000-10-11,6.055,6.055,6.07,6.135,3.43,6.379,6.446,6.54
2000-10-12,6.07,6.07,6.085,6.125,3.425,6.396,6.456,6.526
2000-10-13,5.975,5.975,6.0,6.07,3.395,6.305,6.375,6.475
2000-10-16,6.035,6.035,6.07,6.14,3.425,6.375,6.45,6.545
2000-10-17,6.05,6.05,6.08,6.13,3.425,6.395,6.465,6.535
2000-10-18,6.01,6.01,6.035,6.095,3.41,6.36,6.43,6.51
2000-10-19,6.015,6.015,6.055,6.11,3.42,6.375,6.445,6.525
2000-10-20,5.98,5.985,6.02,6.08,3.41,6.33,6.395,6.48
2000-10-23,5.95,5.955,5.99,6.04,3.395,6.3,6.365,6.44
2000-10-24,5.925,5.925,5.945,5.97,3.375,6.275,6.33,6.38
2000-10-25,5.9,5.9,5.925,5.965,3.42,6.255,6.315,6.38
2000-10-26,6.01,6.01,6.05,6.105,3.415,6.36,6.43,6.52
2000-10-27,6.025,6.025,6.06,6.115,3.415,6.375,6.44,6.53
2000-10-30,6.045,6.045,6.08,6.145,3.425,6.4,6.475,6.565
2000-10-31,6.085,6.085,6.12,6.175,3.44,6.43,6.505,6.58
2000-11-01,6.045,6.045,6.08,6.15,3.43,6.385,6.455,6.545
2000-11-02,6.02,6.015,6.06,6.14,3.43,6.36,6.43,6.525
2000-11-03,6.015,6.015,6.055,6.125,3.43,6.36,6.43,6.515
2000-11-06,6.045,6.045,6.09,6.165,3.45,6.39,6.46,6.545
2000-11-07,6.035,6.035,6.085,6.165,3.45,6.38,6.45,6.55
2000-11-08,5.98,5.98,6.035,6.135,3.44,6.315,6.4,6.505
2000-11-09,5.96,5.96,6.015,6.11,3.435,6.295,6.38,6.48
2000-11-10,5.935,5.93,5.99,6.08,3.43,6.265,6.35,6.45
2000-11-13,5.885,5.885,5.935,6.0,3.43,6.225,6.3,6.39
2000-11-14,5.87,5.865,5.91,5.99,3.43,6.205,6.275,6.38
2000-11-15,5.895,5.895,5.94,6.005,3.44,6.225,6.295,6.39
2000-11-16,5.895,5.895,5.935,5.97,3.445,6.23,6.29,6.36
2000-11-17,5.825,5.82,5.845,5.865,3.405,6.155,6.215,6.265
2000-11-20,5.855,5.85,5.875,5.91,3.435,6.19,6.25,6.31
2000-11-21,5.845,5.84,5.865,5.885,3.45,6.185,6.235,6.29
2000-11-22,5.845,5.84,5.86,5.895,3.465,6.185,6.24,6.3
2000-11-23,5.825,5.825,5.84,5.86,3.43,6.175,6.225,6.27
2000-11-24,5.84,5.835,5.855,5.885,3.42,6.19,6.24,6.295
2000-11-27,5.875,5.875,5.895,5.925,3.435,6.225,6.27,6.325
2000-11-28,5.835,5.83,5.855,5.9,3.44,6.185,6.24,6.305
2000-11-29,5.775,5.775,5.8,5.845,3.43,6.13,6.185,6.255
2000-11-30,5.71,5.705,5.725,5.765,3.405,6.06,6.115,6.18
2000-12-01,5.67,5.66,5.68,5.75,3.4,6.025,6.08,6.17
2000-12-04,5.65,5.64,5.67,5.75,3.4,6.0,6.06,6.16
2000-12-05,5.58,5.57,5.61,5.705,3.38,5.925,5.995,6.1
2000-12-06,5.55,5.54,5.585,5.69,3.4,5.89,5.955,6.07
2000-12-07,5.415,5.39,5.435,5.545,3.345,5.745,5.815,5.935
2000-12-08,5.41,5.4,5.445,5.555,3.34,5.74,5.815,5.935
2000-12-11,5.455,5.45,5.495,5.61,3.36,5.79,5.87,5.98
2000-12-12,5.445,5.44,5.485,5.6,3.385,5.77,5.85,5.965
2000-12-13,5.39,5.385,5.43,5.55,3.38,5.72,5.8,5.925
2000-12-14,5.32,5.315,5.37,5.485,3.375,5.65,5.73,5.86
2000-12-15,5.31,5.31,5.36,5.46,3.365,5.65,5.73,5.835
2000-12-18,5.28,5.275,5.335,5.445,3.38,5.62,5.705,5.825
2000-12-19,5.32,5.32,5.38,5.49,3.41,5.665,5.75,5.865
2000-12-20,5.33,5.33,5.395,5.51,3.42,5.68,5.765,5.88
2000-12-21,5.26,5.26,5.325,5.425,3.345,5.605,5.7,5.8
2000-12-22,5.24,5.24,5.305,5.405,3.3,5.585,5.675,5.77
2000-12-27,5.245,5.25,5.315,5.415,3.31,5.595,5.69,5.79
2000-12-28,5.275,5.28,5.345,5.47,3.325,5.625,5.725,5.84
2000-12-29,5.265,5.265,5.34,5.46,3.305,5.615,5.715,5.84
2001-01-02,5.22,5.225,5.32,5.465,3.31,5.585,5.69,5.83
2001-01-03,5.075,5.08,5.175,5.33,3.245,5.43,5.555,5.7
2001-01-04,5.06,5.085,5.23,5.46,3.28,5.45,5.62,5.805
2001-01-05,4.955,4.985,5.15,5.41,3.255,5.35,5.535,5.735
2001-01-08,4.96,4.98,5.135,5.4,3.24,5.345,5.515,5.72
2001-01-09,4.97,4.99,5.14,5.39,3.235,5.355,5.52,5.71
2001-01-10,4.95,4.97,5.1,5.335,3.215,5.32,5.47,5.645
2001-01-11,4.945,4.975,5.11,5.36,3.23,5.31,5.465,5.655
2001-01-12,4.955,4.98,5.13,5.39,3.23,5.325,5.48,5.675
2001-01-15,5.05,5.08,5.225,5.485,3.265,5.41,5.57,5.765
2001-01-16,5.045,5.065,5.205,5.46,3.26,5.405,5.555,5.745
2001-01-17,5.095,5.12,5.25,5.495,3.28,5.46,5.6,5.78
2001-01-18,4.99,5.01,5.14,5.38,3.23,5.345,5.49,5.67
2001-01-19,4.94,4.965,5.105,5.375,3.22,5.3,5.46,5.66
2001-01-22,4.99,5.015,5.175,5.445,3.245,5.355,5.53,5.73
2001-01-23,5.0,5.025,5.19,5.465,3.24,5.365,5.545,5.75
2001-01-24,4.92,4.94,5.115,5.395,3.285,5.29,5.475,5.68
2001-01-25,4.925,4.945,5.115,5.395,3.29,5.29,5.47,5.675
2001-01-29,4.875,4.895,5.07,5.365,3.285,5.24,5.425,5.635
2001-01-30,4.88,4.91,5.085,5.39,3.285,5.245,5.435,5.65
2001-01-31,4.805,4.835,5.02,5.325,3.235,5.175,5.375,5.59
2001-02-01,4.78,4.805,4.975,5.25,3.205,5.15,5.325,5.51
2001-02-02,4.81,4.835,5.005,5.28,3.225,5.19,5.365,5.545
2001-02-05,4.845,4.875,5.045,5.31,3.24,5.23,5.41,5.585
2001-02-06,4.855,4.89,5.055,5.3,3.24,5.235,5.415,5.58
2001-02-07,4.9,4.93,5.09,5.34,3.255,5.275,5.445,5.62
2001-02-08,4.91,4.94,5.095,5.33,3.23,5.28,5.44,5.61
2001-02-09,4.96,4.985,5.125,5.355,3.22,5.325,5.48,5.645
2001-02-12,4.82,4.84,4.985,5.23,3.16,5.18,5.34,5.52
2001-02-13,4.84,4.865,5.005,5.26,3.165,5.2,5.365,5.55
2001-02-14,4.92,4.945,5.07,5.3,3.185,5.28,5.435,5.595
2001-02-15,5.07,5.095,5.205,5.445,3.25,5.43,5.575,5.745
2001-02-16,5.04,5.06,5.175,5.43,3.25,5.39,5.545,5.725
2001-02-19,4.925,4.95,5.075,5.36,3.225,5.275,5.45,5.655
2001-02-20,4.925,4.945,5.075,5.355,3.225,5.275,5.45,5.65
2001-02-21,4.94,4.965,5.09,5.35,3.22,5.285,5.455,5.64
2001-02-22,4.895,4.92,5.055,5.34,3.225,5.24,5.42,5.62
2001-02-23,4.9,4.925,5.06,5.37,3.275,5.25,5.425,5.64
2001-02-26,4.795,4.82,4.975,5.295,3.26,5.155,5.345,5.57
2001-02-27,4.815,4.84,4.99,5.3,3.275,5.175,5.355,5.575
2001-02-28,4.79,4.815,4.945,5.225,3.265,5.155,5.315,5.51
2001-03-01,4.805,4.83,4.97,5.27,3.215,5.175,5.345,5.52
2001-03-02,4.805,4.83,4.965,5.265,3.195,5.175,5.34,5.52
2001-03-05,4.735,4.76,4.915,5.24,3.175,5.1,5.29,5.48
2001-03-06,4.735,4.76,4.925,5.255,3.19,5.105,5.29,5.495
2001-03-07,4.625,4.65,4.825,5.18,3.185,4.995,5.19,5.41
2001-03-08,4.625,4.655,4.82,5.155,3.165,5.0,5.19,5.38
2001-03-09,4.58,4.61,4.765,5.085,3.14,4.95,5.13,5.315
2001-03-12,4.59,4.615,4.77,5.07,3.14,4.96,5.135,5.31
2001-03-13,4.535,4.56,4.71,4.99,3.12,4.9,5.065,5.23
2001-03-14,4.51,4.535,4.69,4.995,3.125,4.88,5.055,5.24
2001-03-15,4.46,4.485,4.645,4.985,3.14,4.82,5.015,5.22
2001-03-16,4.455,4.475,4.64,4.985,3.15,4.82,5.02,5.225
2001-03-19,4.415,4.435,4.6,4.945,3.135,4.775,4.975,5.18
2001-03-20,4.465,4.485,4.655,5.01,3.155,4.825,5.03,5.235
2001-03-21,4.43,4.45,4.625,4.995,3.165,4.78,4.995,5.22
2001-03-22,4.51,4.53,4.715,5.09,3.2,4.85,5.08,5.305
2001-03-23,4.625,4.65,4.83,5.16,3.235,4.975,5.19,5.39
2001-03-26,4.675,4.71,4.87,5.18,3.26,5.03,5.23,5.425
2001-03-27,4.645,4.68,4.84,5.175,3.275,5.005,5.205,5.42
2001-03-28,4.835,4.87,5.015,5.315,3.295,5.19,5.375,5.57
2001-03-29,4.74,4.78,4.93,5.255,3.26,5.1,5.29,5.5
2001-03-30,4.7,4.745,4.915,5.275,3.275,5.065,5.265,5.51
2001-04-02,4.655,4.705,4.875,5.25,3.275,5.02,5.23,5.475
2001-04-03,4.74,4.795,4.96,5.325,3.295,5.1,5.315,5.55
2001-04-04,4.59,4.655,4.835,5.23,3.26,4.965,5.195,5.44
2001-04-05,4.705,4.795,4.975,5.345,3.285,5.11,5.335,5.57
2001-04-06,4.78,4.88,5.065,5.46,3.31,5.19,5.425,5.685
2001-04-09,4.69,4.795,5.0,5.42,3.29,5.11,5.37,5.64
2001-04-10,4.74,4.86,5.06,5.48,3.3,5.17,5.425,5.695
2001-04-11,4.845,4.985,5.185,5.555,3.315,5.27,5.535,5.77
2001-04-12,4.915,5.06,5.26,5.615,3.335,5.35,5.615,5.845
2001-04-17,4.9,5.04,5.25,5.645,3.35,5.335,5.6,5.86
2001-04-18,4.955,5.105,5.305,5.685,3.365,5.39,5.65,5.895
2001-04-19,4.725,4.905,5.17,5.645,3.36,5.18,5.505,5.785
2001-04-20,4.83,5.04,5.335,5.82,3.43,5.315,5.665,5.945
2001-04-23,4.81,5.025,5.325,5.84,3.47,5.295,5.65,5.94
2001-04-24,4.83,5.03,5.31,5.79,3.395,5.295,5.64,5.905
2001-04-26,4.91,5.105,5.375,5.82,3.41,5.365,5.7,5.945
2001-04-27,4.83,5.005,5.26,5.685,3.365,5.26,5.58,5.815
2001-04-30,4.93,5.105,5.36,5.78,3.41,5.35,5.675,5.91
2001-05-01,4.955,5.125,5.38,5.82,3.385,5.365,5.695,5.945
2001-05-02,4.955,5.125,5.375,5.825,3.38,5.37,5.695,5.945
2001-05-03,4.95,5.115,5.375,5.825,3.39,5.37,5.685,5.94
2001-05-04,4.875,5.04,5.3,5.77,3.375,5.29,5.61,5.885
2001-05-07,4.825,4.995,5.275,5.775,3.355,5.255,5.59,5.875
2001-05-08,4.76,4.925,5.215,5.72,3.33,5.19,5.535,5.81
2001-05-09,4.76,4.93,5.215,5.725,3.33,5.19,5.535,5.805
2001-05-10,4.735,4.905,5.18,5.66,3.29,5.17,5.495,5.75
2001-05-11,4.895,5.06,5.325,5.775,3.32,5.33,5.645,5.88
2001-05-14,5.075,5.255,5.52,5.95,3.38,5.535,5.845,6.075
2001-05-15,5.095,5.295,5.565,6.0,3.42,5.58,5.89,6.12
2001-05-16,5.085,5.31,5.6,6.105,3.47,5.58,5.92,6.195
2001-05-17,5.11,5.34,5.635,6.095,3.47,5.615,5.95,6.19
2001-05-18,5.125,5.355,5.63,6.045,3.455,5.625,5.935,6.15
2001-05-21,5.21,5.45,5.72,6.105,3.455,5.715,6.02,6.21
2001-05-22,5.16,5.395,5.665,6.065,3.475,5.67,5.97,6.185
2001-05-23,5.145,5.385,5.655,6.06,3.475,5.655,5.955,6.175
2001-05-24,5.12,5.355,5.62,6.03,3.525,5.625,5.925,6.145
2001-05-25,5.145,5.395,5.67,6.085,3.52,5.675,5.97,6.19
2001-05-28,5.14,5.39,5.665,6.08,3.515,5.66,5.965,6.185
2001-05-29,5.155,5.405,5.68,6.075,3.515,5.67,5.985,6.18
2001-05-30,5.18,5.435,5.7,6.085,3.515,5.7,5.995,6.195
2001-05-31,5.14,5.38,5.645,6.025,3.485,5.63,5.94,6.135
2001-06-01,5.115,5.355,5.61,5.955,3.47,5.6,5.9,6.075
2001-06-04,5.065,5.295,5.545,5.89,3.445,5.55,5.84,6.015
2001-06-05,5.07,5.305,5.56,5.93,3.455,5.55,5.86,6.055
2001-06-06,5.285,5.515,5.725,6.005,3.46,5.765,6.015,6.15
2001-06-07,5.28,5.515,5.71,5.945,3.43,5.765,5.99,6.105
2001-06-08,5.305,5.545,5.755,6.03,3.46,5.785,6.03,6.18
2001-06-12,5.275,5.51,5.715,5.98,3.44,5.76,5.995,6.135
2001-06-13,5.2,5.425,5.615,5.865,3.395,5.675,5.9,6.03
2001-06-14,5.14,5.36,5.55,5.815,3.385,5.61,5.84,5.985
2001-06-15,5.11,5.33,5.53,5.825,3.395,5.585,5.82,5.99
2001-06-18,5.065,5.28,5.495,5.83,3.405,5.54,5.795,5.985
2001-06-19,5.07,5.285,5.515,5.865,3.42,5.57,5.84,6.035
2001-06-20,5.075,5.285,5.5,5.825,3.39,5.57,5.835,6.015
2001-06-21,5.08,5.29,5.51,5.86,3.405,5.59,5.855,6.055
2001-06-22,5.07,5.28,5.5,5.835,3.395,5.58,5.845,6.03
2001-06-25,4.99,5.19,5.415,5.775,3.37,5.5,5.77,5.965
2001-06-26,5.0,5.2,5.43,5.785,3.385,5.505,5.785,5.97
2001-06-27,5.14,5.345,5.58,5.92,3.43,5.65,5.92,5.985
2001-06-28,5.245,5.455,5.675,5.96,3.445,5.775,6.02,6.155
2001-06-29,5.32,5.55,5.775,6.04,3.47,5.88,6.125,6.24
2001-07-02,5.345,5.59,5.825,6.1,3.49,5.925,6.175,6.305
2001-07-03,5.42,5.675,5.885,6.115,3.52,6.005,6.205,6.32
2001-07-04,5.46,5.72,5.935,6.205,3.55,6.035,6.245,6.39
2001-07-05,5.42,5.66,5.88,6.16,3.55,5.94,6.17,6.315
2001-07-06,5.425,5.675,5.895,6.185,3.61,5.955,6.185,6.335
2001-07-09,5.4,5.645,5.865,6.17,3.61,5.925,6.155,6.315
2001-07-10,5.42,5.675,5.885,6.155,3.615,5.96,6.17,6.295
2001-07-11,5.35,5.595,5.805,6.085,3.61,5.875,6.095,6.225
2001-07-12,5.48,5.74,5.945,6.195,3.645,6.03,6.235,6.34
2001-07-13,5.46,5.715,5.92,6.16,3.63,6.005,6.215,6.315
2001-07-16,5.44,5.69,5.88,6.1,3.605,5.97,6.165,6.255
2001-07-17,5.415,5.65,5.84,6.06,3.58,5.925,6.125,6.22
2001-07-18,5.39,5.625,5.81,6.03,3.595,5.91,6.1,6.19
2001-07-19,5.29,5.515,5.705,5.955,3.56,5.785,5.995,6.105
2001-07-20,5.255,5.48,5.655,5.89,3.535,5.755,5.945,6.045
2001-07-23,5.3,5.52,5.695,5.96,3.55,5.78,5.985,6.105
2001-07-24,5.33,5.55,5.725,5.965,3.555,5.8,6.01,6.13
2001-07-25,5.45,5.685,5.85,6.045,3.5,5.945,6.12,6.205
2001-07-26,5.485,5.735,5.915,6.125,3.535,5.99,6.185,6.29
2001-07-27,5.45,5.7,5.875,6.095,3.53,5.945,6.15,6.255
2001-07-30,5.42,5.66,5.835,6.07,3.52,5.905,6.11,6.22
2001-07-31,5.435,5.665,5.84,6.075,3.52,5.915,6.125,6.24
2001-08-01,5.355,5.585,5.76,6.005,3.49,5.845,6.055,6.17
2001-08-02,5.36,5.59,5.765,6.0,3.475,5.84,6.055,6.17
2001-08-03,5.385,5.61,5.795,6.03,3.425,5.89,6.1,6.21
2001-08-06,5.375,5.605,5.79,6.02,3.415,5.86,6.08,6.235
2001-08-07,5.31,5.535,5.725,5.99,3.395,5.81,6.03,6.165
2001-08-08,5.33,5.555,5.74,6.0,3.4,5.825,6.05,6.175
2001-08-09,5.015,5.225,5.41,5.69,3.26,5.48,5.72,5.86
2001-08-10,5.02,5.23,5.415,5.69,3.245,5.49,5.735,5.86
2001-08-13,5.07,5.27,5.455,5.71,3.23,5.54,5.77,5.88
2001-08-14,5.075,5.28,5.465,5.73,3.235,5.555,5.785,5.905
2001-08-15,5.125,5.34,5.525,5.78,3.285,5.615,5.845,5.95
2001-08-16,5.15,5.36,5.555,5.82,3.3,5.645,5.865,5.985
2001-08-17,5.09,5.31,5.495,5.76,3.335,5.59,5.815,5.93
2001-08-20,5.05,5.26,5.44,5.705,3.325,5.535,5.765,5.875
2001-08-21,5.065,5.28,5.47,5.75,3.34,5.56,5.795,5.915
2001-08-22,4.99,5.2,5.395,5.675,3.305,5.485,5.72,5.85
2001-08-23,5.035,5.245,5.44,5.715,3.31,5.53,5.765,5.87
2001-08-24,5.03,5.235,5.42,5.675,3.295,5.505,5.735,5.83
2001-08-27,4.93,5.14,5.34,5.64,3.29,5.415,5.655,5.785
2001-08-28,4.895,5.1,5.3,5.595,3.26,5.36,5.615,5.735
2001-08-29,4.775,4.98,5.185,5.495,3.21,5.225,5.49,5.63
2001-08-30,4.785,5.0,5.2,5.505,3.205,5.25,5.505,5.635
2001-08-31,4.745,4.985,5.195,5.535,3.22,5.245,5.495,5.645
2001-09-03,4.77,5.01,5.22,5.545,3.23,5.28,5.525,5.66
2001-09-04,4.835,5.075,5.285,5.6,3.255,5.345,5.59,5.715
2001-09-05,5.03,5.29,5.49,5.795,3.34,5.57,5.805,5.915
2001-09-06,5.07,5.33,5.525,5.815,3.34,5.6,5.82,5.93
2001-09-07,4.96,5.22,5.425,5.73,3.31,5.475,5.72,5.84
2001-09-10,4.75,4.99,5.215,5.565,3.235,5.235,5.52,5.665
2001-09-11,4.77,5.015,5.25,5.605,3.25,5.26,5.555,5.7
2001-09-12,4.4,4.655,4.955,5.45,3.18,4.94,5.32,5.51
2001-09-13,4.43,4.685,4.985,5.475,3.18,5.005,5.37,5.56
2001-09-14,4.39,4.64,4.97,5.485,3.18,4.945,5.335,5.54
2001-09-17,4.25,4.505,4.865,5.435,3.14,4.83,5.255,5.475
2001-09-18,4.215,4.455,4.855,5.46,3.16,4.79,5.245,5.47
2001-09-19,4.31,4.555,4.96,5.56,3.2,4.89,5.335,5.56
2001-09-20,4.235,4.485,4.905,5.53,3.195,4.81,5.27,5.525
2001-09-21,4.275,4.525,4.945,5.58,3.225,4.87,5.305,5.56
2001-09-24,4.3,4.56,4.975,5.625,3.26,4.905,5.33,5.59
2001-09-25,4.33,4.575,4.995,5.635,3.32,4.915,5.345,5.61
2001-09-26,4.27,4.52,4.945,5.605,3.355,4.85,5.305,5.57
2001-09-27,4.245,4.5,4.91,5.555,3.385,4.82,5.27,5.515
2001-09-28,4.26,4.495,4.895,5.515,3.445,4.795,5.255,5.48
2001-10-01,4.245,4.495,4.89,5.515,3.445,4.795,5.255,5.475
2001-10-02,4.215,4.46,4.845,5.435,3.405,4.72,5.195,5.4
2001-10-03,4.25,4.495,4.86,5.42,3.35,4.775,5.2,5.41
2001-10-04,4.285,4.53,4.89,5.435,3.335,4.805,5.225,5.425
2001-10-05,4.22,4.465,4.83,5.38,3.325,4.725,5.155,5.365
2001-10-08,4.125,4.37,4.745,5.345,3.305,4.63,5.075,5.305
2001-10-09,4.14,4.38,4.76,5.35,3.295,4.63,5.085,5.305
2001-10-10,4.17,4.41,4.795,5.4,3.295,4.655,5.115,5.345
2001-10-11,4.255,4.48,4.855,5.43,3.345,4.72,5.175,5.38
2001-10-12,4.375,4.585,4.95,5.505,3.375,4.84,5.27,5.47
2001-10-15,4.315,4.525,4.895,5.465,3.37,4.765,5.205,5.42
2001-10-16,4.295,4.5,4.855,5.425,3.355,4.74,5.175,5.38
2001-10-17,4.29,4.495,4.84,5.41,3.345,4.735,5.17,5.375
2001-10-18,4.26,4.47,4.825,5.415,3.35,4.705,5.15,5.37
2001-10-19,4.26,4.47,4.825,5.425,3.345,4.71,5.155,5.365
2001-10-22,4.285,4.5,4.86,5.455,3.38,4.74,5.185,5.39
2001-10-23,4.395,4.63,4.985,5.57,3.43,4.88,5.305,5.52
2001-10-24,4.27,4.5,4.87,5.5,3.41,4.74,5.185,5.415
2001-10-25,4.155,4.38,4.745,5.375,3.365,4.605,5.055,5.29
2001-10-26,4.155,4.38,4.74,5.36,3.36,4.6,5.045,5.275
2001-10-29,4.1,4.325,4.675,5.295,3.34,4.535,4.985,5.22
2001-10-30,4.04,4.265,4.62,5.26,3.335,4.48,4.945,5.175
2001-10-31,3.995,4.22,4.59,5.205,3.34,4.435,4.92,5.13
2001-11-01,4.05,4.27,4.615,5.145,3.325,4.475,4.935,5.105
2001-11-02,4.05,4.275,4.615,5.11,3.315,4.48,4.925,5.08
2001-11-05,4.02,4.245,4.61,5.155,3.37,4.47,4.925,5.105
2001-11-06,3.99,4.205,4.57,5.11,3.365,4.455,4.88,5.06
2001-11-07,3.915,4.14,4.5,5.065,3.345,4.355,4.815,5.01
2001-11-08,3.855,4.065,4.425,4.99,3.31,4.295,4.735,4.92
2001-11-09,3.925,4.15,4.525,5.12,3.37,4.365,4.835,5.04
2001-11-12,4.095,4.32,4.69,5.25,3.445,4.55,4.985,5.165
2001-11-13,4.06,4.285,4.64,5.175,3.425,4.49,4.925,5.105
2001-11-14,4.165,4.395,4.745,5.245,3.46,4.6,5.01,5.175
2001-11-15,4.37,4.615,4.945,5.43,3.525,4.765,5.145,5.31
2001-11-16,4.55,4.815,5.135,5.63,3.58,5.065,5.4,5.57
2001-11-19,4.585,4.845,5.205,5.765,3.63,5.125,5.475,5.67
2001-11-20,4.47,4.725,5.095,5.68,3.59,4.965,5.365,5.58
2001-11-21,4.595,4.855,5.23,5.8,3.63,5.115,5.49,5.695
2001-11-22,4.72,4.995,5.36,5.875,3.615,5.26,5.625,5.795
2001-11-23,4.785,5.07,5.43,5.9,3.63,5.355,5.695,5.835
2001-11-26,4.705,4.99,5.35,5.815,3.56,5.265,5.615,5.76
2001-11-27,4.71,4.995,5.36,5.835,3.565,5.26,5.635,5.77
2001-11-28,4.555,4.835,5.195,5.67,3.505,5.075,5.47,5.615
2001-11-29,4.56,4.835,5.195,5.7,3.515,5.07,5.47,5.64
2001-11-30,4.47,4.735,5.1,5.605,3.465,4.975,5.385,5.555
2001-12-03,4.46,4.72,5.075,5.565,3.45,4.985,5.37,5.515
2001-12-04,4.54,4.805,5.16,5.605,3.455,5.09,5.45,5.575
2001-12-05,4.545,4.82,5.15,5.54,3.42,5.115,5.445,5.545
2001-12-06,4.745,5.045,5.37,5.755,3.48,5.415,5.66,5.765
2001-12-07,4.68,4.98,5.305,5.725,3.46,5.295,5.61,5.73
2001-12-10,4.685,5.01,5.355,5.825,3.505,5.325,5.665,5.8
2001-12-11,4.645,4.96,5.32,5.81,3.49,5.265,5.625,5.77
2001-12-12,4.66,4.99,5.36,5.85,3.5,5.305,5.665,5.815
2001-12-13,4.55,4.895,5.27,5.78,3.48,5.21,5.58,5.73
2001-12-14,4.6,4.945,5.325,5.835,3.51,5.26,5.625,5.775
2001-12-17,4.645,5.0,5.38,5.9,3.525,5.33,5.7,5.84
2001-12-18,4.655,5.005,5.39,5.89,3.495,5.37,5.7,5.83
2001-12-19,4.595,4.935,5.32,5.815,3.46,5.285,5.625,5.77
2001-12-20,4.575,4.915,5.295,5.805,3.46,5.285,5.61,5.755
2001-12-21,4.615,4.965,5.335,5.86,3.48,5.335,5.64,5.815
2001-12-24,4.62,4.975,5.35,5.88,3.48,5.59,5.615,5.845
2001-12-27,4.77,5.155,5.535,6.075,3.55,5.575,5.85,6.025
2001-12-28,4.7,5.09,5.465,6.0,3.525,5.5,5.785,5.95
2001-12-31,4.7,5.095,5.47,6.005,3.52,5.48,5.795,5.945
2002-01-02,4.615,5.0,5.37,5.91,3.475,5.35,5.685,5.845
2002-01-03,4.73,5.12,5.49,6.015,3.515,5.53,5.805,5.95
2002-01-04,4.715,5.115,5.475,6.005,3.515,5.51,5.79,5.945
2002-01-07,4.725,5.125,5.485,6.01,3.52,5.495,5.81,5.945
2002-01-08,4.635,5.025,5.38,5.905,3.505,5.34,5.71,5.845
2002-01-09,4.64,5.035,5.385,5.9,3.535,5.355,5.715,5.835
2002-01-10,4.605,4.975,5.325,5.82,3.52,5.27,5.645,5.755
2002-01-11,4.565,4.91,5.26,5.755,3.48,5.21,5.565,5.69
2002-01-14,4.42,4.735,5.09,5.58,3.4,5.02,5.39,5.51
2002-01-15,4.485,4.805,5.16,5.655,3.46,5.12,5.465,5.585
2002-01-16,4.515,4.825,5.175,5.64,3.455,5.19,5.545,5.72
2002-01-17,4.575,4.89,5.235,5.695,3.475,5.235,5.53,5.64
2002-01-18,4.645,4.97,5.315,5.77,3.505,5.12,5.55,5.72
2002-01-21,4.7,5.03,5.375,5.81,3.525,5.18,5.605,5.78
2002-01-22,4.72,5.065,5.395,5.8,3.53,5.205,5.625,5.785
2002-01-23,4.835,5.2,5.525,5.875,3.465,5.33,5.74,5.88
2002-01-24,4.89,5.275,5.6,5.955,3.475,5.385,5.82,5.97
2002-01-25,4.955,5.335,5.655,5.97,3.475,5.45,5.86,5.99
2002-01-29,4.99,5.365,5.685,6.035,3.51,5.475,5.9,6.05
2002-01-30,4.92,5.275,5.58,5.915,3.49,5.39,5.8,5.945
2002-01-31,5.03,5.405,5.69,6.005,3.53,5.5,5.91,6.05
2002-02-01,5.05,5.425,5.715,6.02,3.535,5.51,5.93,6.075
2002-02-04,4.98,5.35,5.625,5.955,3.51,5.44,5.855,6.01
2002-02-05,4.91,5.265,5.55,5.88,3.495,5.36,5.775,5.93
2002-02-06,4.875,5.225,5.505,5.855,3.48,5.325,5.745,5.915
2002-02-07,4.84,5.185,5.465,5.825,3.465,5.28,5.69,5.855
2002-02-08,4.88,5.225,5.51,5.89,3.485,5.33,5.735,5.9
2002-02-11,4.96,5.315,5.59,5.945,3.505,5.415,5.81,5.955
2002-02-12,4.97,5.325,5.6,5.955,3.535,5.45,5.84,5.985
2002-02-13,5.045,5.41,5.675,6.005,3.575,5.49,5.89,6.03
2002-02-14,5.175,5.545,5.8,6.1,3.605,5.62,6.015,6.145
2002-02-15,5.13,5.485,5.735,6.005,3.58,5.575,5.95,6.065
2002-02-18,5.085,5.415,5.665,5.96,3.56,5.515,5.89,6.02
2002-02-19,5.09,5.425,5.675,5.965,3.58,5.525,5.905,6.03
2002-02-20,5.05,5.38,5.63,5.92,3.56,5.49,5.865,5.995
2002-02-21,5.105,5.44,5.695,5.995,3.505,5.555,5.935,6.065
2002-02-22,5.025,5.355,5.605,5.89,3.47,5.475,5.85,5.97
2002-02-25,5.025,5.345,5.59,5.87,3.455,5.465,5.83,5.95
2002-02-26,5.065,5.385,5.635,5.915,3.47,5.505,5.875,6.0
2002-02-27,5.14,5.48,5.73,6.02,3.5,5.6,5.975,6.1
2002-02-28,5.055,5.38,5.64,5.945,3.46,5.51,5.88,6.01
