,Date,2yr,5yr,10yr,20yr
2399,1997-03-18,1.823,2.638,3.71,4.624
2400,1997-03-19,1.823,2.638,3.71,4.624
2401,1997-03-20,1.823,2.638,3.71,4.624
2402,1997-03-21,1.823,2.638,3.71,4.624
2403,1997-03-24,1.907,2.845,3.901,4.592
2404,1997-03-25,1.907,2.845,3.901,4.592
2405,1997-03-26,1.907,2.845,3.901,4.592
2406,1997-03-27,1.907,2.845,3.901,4.592
2407,1997-03-28,1.907,2.845,3.901,4.592
2408,1997-03-31,1.953,2.811,3.853,4.793
2409,1997-04-01,1.953,2.811,3.853,4.793
2410,1997-04-02,1.953,2.811,3.853,4.793
2411,1997-04-03,1.953,2.811,3.853,4.793
2412,1997-04-04,1.953,2.811,3.853,4.793
2413,1997-04-07,1.951,2.912,3.975,4.718
2414,1997-04-08,1.951,2.912,3.975,4.718
2415,1997-04-09,1.951,2.912,3.975,4.718
2416,1997-04-10,1.951,2.912,3.975,4.718
2417,1997-04-11,1.951,2.912,3.975,4.718
2418,1997-04-14,2.01,2.899,4.01,4.796
2419,1997-04-15,2.01,2.899,4.01,4.796
2420,1997-04-16,2.01,2.899,4.01,4.796
2421,1997-04-17,2.01,2.899,4.01,4.796
2422,1997-04-18,2.01,2.899,4.01,4.796
2423,1997-04-21,1.989,2.798,3.926,4.864
2424,1997-04-22,1.989,2.798,3.926,4.864
2425,1997-04-23,1.989,2.798,3.926,4.864
2426,1997-04-24,1.989,2.798,3.926,4.864
2427,1997-04-25,1.989,2.798,3.926,4.864
2428,1997-04-28,2.031,2.779,3.745,4.909
2429,1997-04-29,2.031,2.779,3.745,4.909
2430,1997-04-30,1.862,2.688,3.769,4.616
2431,1997-05-01,1.862,2.688,3.769,4.616
2432,1997-05-02,1.862,2.688,3.769,4.616
2433,1997-05-05,1.857,2.656,3.723,4.613
2434,1997-05-06,1.857,2.656,3.723,4.613
2435,1997-05-07,1.857,2.656,3.723,4.613
2436,1997-05-08,1.857,2.656,3.723,4.613
2437,1997-05-09,1.857,2.656,3.723,4.613
2438,1997-05-12,1.875,2.633,3.666,4.666
2439,1997-05-13,1.875,2.633,3.666,4.666
2440,1997-05-14,1.875,2.633,3.666,4.666
2441,1997-05-15,1.875,2.633,3.666,4.666
2442,1997-05-16,1.875,2.633,3.666,4.666
2443,1997-05-19,1.875,2.633,3.666,4.666
2444,1997-05-20,1.884,2.653,3.659,4.536
2445,1997-05-21,1.884,2.653,3.659,4.536
2446,1997-05-22,1.884,2.653,3.659,4.536
2447,1997-05-23,1.884,2.653,3.659,4.536
2448,1997-05-26,1.751,2.615,3.668,4.555
2449,1997-05-27,1.751,2.615,3.668,4.555
2450,1997-05-28,1.751,2.615,3.668,4.555
2451,1997-05-29,1.751,2.615,3.668,4.555
2452,1997-05-30,1.594,2.547,3.586,4.528
2453,1997-06-02,1.531,2.495,3.562,4.467
2454,1997-06-03,1.531,2.495,3.562,4.467
2455,1997-06-04,1.531,2.495,3.562,4.467
2456,1997-06-05,1.531,2.495,3.562,4.467
2457,1997-06-06,1.531,2.495,3.562,4.467
2458,1997-06-09,1.707,2.62,3.643,4.587
2459,1997-06-10,1.707,2.62,3.643,4.587
2460,1997-06-11,1.707,2.62,3.643,4.587
2461,1997-06-12,1.707,2.62,3.643,4.587
2462,1997-06-13,1.707,2.62,3.643,4.587
2463,1997-06-16,1.632,2.526,3.469,4.565
2464,1997-06-17,1.632,2.526,3.469,4.565
2465,1997-06-18,1.632,2.526,3.469,4.565
2466,1997-06-19,1.632,2.526,3.469,4.565
2467,1997-06-20,1.632,2.526,3.469,4.565
2468,1997-06-23,1.659,2.498,3.54,4.471
2469,1997-06-24,1.659,2.498,3.54,4.471
2470,1997-06-25,1.659,2.498,3.54,4.471
2471,1997-06-26,1.659,2.498,3.54,4.471
2472,1997-06-27,1.659,2.498,3.54,4.471
2473,1997-06-30,1.653,2.484,3.522,4.435
2474,1997-07-01,1.653,2.484,3.522,4.435
2475,1997-07-02,1.653,2.484,3.522,4.435
2476,1997-07-03,1.653,2.484,3.522,4.435
2477,1997-07-04,1.653,2.484,3.522,4.435
2478,1997-07-07,1.636,2.463,3.453,4.42
2479,1997-07-08,1.636,2.463,3.453,4.42
2480,1997-07-09,1.636,2.463,3.453,4.42
2481,1997-07-10,1.636,2.463,3.453,4.42
2482,1997-07-11,1.636,2.463,3.453,4.42
2483,1997-07-14,1.637,2.47,3.508,4.471
2484,1997-07-15,1.637,2.47,3.508,4.471
2485,1997-07-16,1.637,2.47,3.508,4.471
2486,1997-07-17,1.637,2.47,3.508,4.471
2487,1997-07-18,1.637,2.47,3.508,4.471
2488,1997-07-21,1.705,2.572,3.598,4.532
2489,1997-07-22,1.705,2.572,3.598,4.532
2490,1997-07-23,1.705,2.572,3.598,4.532
2491,1997-07-24,1.705,2.572,3.598,4.532
2492,1997-07-25,1.705,2.572,3.598,4.532
2493,1997-07-28,1.744,2.613,3.627,4.403
2494,1997-07-29,1.744,2.613,3.627,4.403
2495,1997-07-30,1.744,2.613,3.627,4.403
2496,1997-07-31,1.743,2.582,3.585,4.389
2497,1997-08-01,1.743,2.582,3.585,4.389
2498,1997-08-04,1.764,2.605,3.609,4.471
2499,1997-08-05,1.764,2.605,3.609,4.471
2500,1997-08-06,1.764,2.605,3.609,4.471
2501,1997-08-07,1.764,2.605,3.609,4.471
2502,1997-08-08,1.764,2.605,3.609,4.471
2503,1997-08-11,1.766,2.648,3.632,4.39
2504,1997-08-12,1.766,2.648,3.632,4.39
2505,1997-08-13,1.766,2.648,3.632,4.39
2506,1997-08-14,1.766,2.648,3.632,4.39
2507,1997-08-15,1.766,2.648,3.632,4.39
2508,1997-08-18,1.857,2.692,3.626,4.443
2509,1997-08-19,1.857,2.692,3.626,4.443
2510,1997-08-20,1.857,2.692,3.626,4.443
2511,1997-08-21,1.857,2.692,3.626,4.443
2512,1997-08-22,1.857,2.692,3.626,4.443
2513,1997-08-25,1.903,2.723,3.639,4.493
2514,1997-08-26,1.903,2.723,3.639,4.493
2515,1997-08-27,1.903,2.723,3.639,4.493
2516,1997-08-28,1.868,2.74,3.692,4.469
2517,1997-08-29,1.868,2.74,3.692,4.469
2518,1997-09-01,1.852,2.742,3.697,4.493
2519,1997-09-02,1.852,2.742,3.697,4.493
2520,1997-09-03,1.852,2.742,3.697,4.493
2521,1997-09-04,1.852,2.742,3.697,4.493
2522,1997-09-05,1.852,2.742,3.697,4.493
2523,1997-09-08,2.005,2.831,3.68,4.575
2524,1997-09-09,2.005,2.831,3.68,4.575
2525,1997-09-10,2.005,2.831,3.68,4.575
2526,1997-09-11,2.005,2.831,3.68,4.575
2527,1997-09-12,2.005,2.831,3.68,4.575
2528,1997-09-15,1.984,2.811,3.748,4.387
2529,1997-09-16,1.984,2.811,3.748,4.387
2530,1997-09-17,1.984,2.811,3.748,4.387
2531,1997-09-18,1.984,2.811,3.748,4.387
2532,1997-09-19,1.984,2.811,3.748,4.387
2533,1997-09-22,2.01,2.779,3.655,4.5
2534,1997-09-23,2.01,2.779,3.655,4.5
2535,1997-09-24,2.01,2.779,3.655,4.5
2536,1997-09-25,2.01,2.779,3.655,4.5
2537,1997-09-26,2.01,2.779,3.655,4.5
2538,1997-09-29,2.062,2.802,3.681,4.568
2539,1997-09-30,2.002,2.822,3.704,4.47
2540,1997-10-01,2.002,2.822,3.704,4.47
2541,1997-10-02,2.002,2.822,3.704,4.47
2542,1997-10-03,2.002,2.822,3.704,4.47
2543,1997-10-06,1.993,2.769,3.574,4.425
2544,1997-10-07,1.993,2.769,3.574,4.425
2545,1997-10-08,1.993,2.769,3.574,4.425
2546,1997-10-09,1.993,2.769,3.574,4.425
2547,1997-10-10,1.993,2.769,3.574,4.425
2548,1997-10-13,2.233,2.934,3.722,4.404
2549,1997-10-14,2.233,2.934,3.722,4.404
2550,1997-10-15,2.233,2.934,3.722,4.404
2551,1997-10-16,2.233,2.934,3.722,4.404
2552,1997-10-17,2.233,2.934,3.722,4.404
2553,1997-10-20,2.301,2.998,3.753,4.427
2554,1997-10-21,2.301,2.998,3.753,4.427
2555,1997-10-22,2.301,2.998,3.753,4.427
2556,1997-10-23,2.301,2.998,3.753,4.427
2557,1997-10-24,2.301,2.998,3.753,4.427
2558,1997-10-27,2.388,3.049,3.726,4.427
2559,1997-10-28,2.388,3.049,3.726,4.427
2560,1997-10-29,2.388,3.049,3.726,4.427
2561,1997-10-30,2.388,3.049,3.726,4.427
2562,1997-10-31,2.24,2.948,3.719,4.366
2563,1997-11-03,2.256,2.99,3.692,4.434
2564,1997-11-04,2.256,2.99,3.692,4.434
2565,1997-11-05,2.256,2.99,3.692,4.434
2566,1997-11-06,2.256,2.99,3.692,4.434
2567,1997-11-07,2.256,2.99,3.692,4.434
2568,1997-11-10,2.317,3.032,3.788,4.373
2569,1997-11-11,2.317,3.032,3.788,4.373
2570,1997-11-12,2.317,3.032,3.788,4.373
2571,1997-11-13,2.317,3.032,3.788,4.373
2572,1997-11-14,2.317,3.032,3.788,4.373
2573,1997-11-17,2.253,3.006,3.773,4.339
2574,1997-11-18,2.253,3.006,3.773,4.339
2575,1997-11-19,2.253,3.006,3.773,4.339
2576,1997-11-20,2.253,3.006,3.773,4.339
2577,1997-11-21,2.253,3.006,3.773,4.339
2578,1997-11-24,2.253,2.913,3.655,4.336
2579,1997-11-25,2.253,2.913,3.655,4.336
2580,1997-11-26,2.253,2.913,3.655,4.336
2581,1997-11-27,2.253,2.913,3.655,4.336
2582,1997-11-28,2.13,2.879,3.692,4.319
2583,1997-12-01,2.043,2.868,3.689,4.262
2584,1997-12-02,2.043,2.868,3.689,4.262
2585,1997-12-03,2.043,2.868,3.689,4.262
2586,1997-12-04,2.043,2.868,3.689,4.262
2587,1997-12-05,2.043,2.868,3.689,4.262
