Date,1y Yield,2y Yield,5y Yield,10y Yield,20y Yield,30y Yield,year,inflation,Unnamed: 2,real_interest_rate
1989-03-17,,6.645,6.855,6.844,,,1989-01-01,2.78,in %,3.9540766686125606
1989-03-20,,6.803,6.95,6.944,,,1989-01-01,2.78,in %,4.051371862229991
1989-03-21,,6.961,6.997,6.96,,,1989-01-01,2.78,in %,4.066939093208788
1989-03-22,,6.865,6.945,6.93,,,1989-01-01,2.78,in %,4.037750535123563
1989-03-23,,6.841,6.908,6.914,,,1989-01-01,2.78,in %,4.022183304144766
1989-03-24,,6.841,6.908,6.914,,,1989-01-01,2.78,in %,4.022183304144766
1989-03-27,,6.841,6.908,6.914,,,1989-01-01,2.78,in %,4.022183304144766
1989-03-28,,6.869,6.944,6.921,,,1989-01-01,2.78,in %,4.02899396769798
1989-03-29,,6.87,6.943,6.929,,,1989-01-01,2.78,in %,4.03677758318739
1989-03-30,,6.831,6.946,6.923,,,1989-01-01,2.78,in %,4.030939871570327
1989-03-31,,6.859,6.957,6.947,,,1989-01-01,2.78,in %,4.054290718038511
1989-04-03,,6.861,6.92,6.902,,,1989-01-01,2.78,in %,4.010507880910685
1989-04-04,,6.862,6.919,6.878,,,1989-01-01,2.78,in %,3.987157034442501
1989-04-05,,6.838,6.919,6.853,,,1989-01-01,2.78,in %,3.9628332360381435
1989-04-06,,6.789,6.916,6.873,,,1989-01-01,2.78,in %,3.982292274761612
1989-04-07,,6.738,6.904,6.866,,,1989-01-01,2.78,in %,3.975481611208398
1989-04-10,,6.766,6.903,6.875,,,1989-01-01,2.78,in %,3.984238178633981
1989-04-11,,6.768,6.902,6.874,,,1989-01-01,2.78,in %,3.9832652266978075
1989-04-12,,6.769,6.913,6.874,,,1989-01-01,2.78,in %,3.9832652266978075
1989-04-13,,6.774,6.838,6.837,,,1989-01-01,2.78,in %,3.9472660050593467
1989-04-14,,6.83,6.886,6.872,,,1989-01-01,2.78,in %,3.9813193228254384
1989-04-17,,6.778,6.861,6.836,,,1989-01-01,2.78,in %,3.9462930531231732
1989-04-18,,6.753,6.884,6.85,,,1989-01-01,2.78,in %,3.9599143802296233
1989-04-19,,6.673,6.859,6.809,,,1989-01-01,2.78,in %,3.920023350846469
1989-04-20,,6.651,6.845,6.787,,,1989-01-01,2.78,in %,3.8986184082506314
1989-04-21,,6.761,6.893,6.815,,,1989-01-01,2.78,in %,3.9258610624635093
1989-04-24,,6.763,6.88,6.779,,,1989-01-01,2.78,in %,3.890834792761244
1989-04-25,,6.764,6.879,6.793,,,1989-01-01,2.78,in %,3.904456119867672
1989-04-26,,6.793,6.878,6.808,,,1989-01-01,2.78,in %,3.919050398910273
1989-04-27,,6.828,6.899,6.829,,,1989-01-01,2.78,in %,3.939482389569937
1989-04-28,,6.802,6.886,6.807,,,1989-01-01,2.78,in %,3.918077446974122
1989-05-01,,6.802,6.886,6.807,,,1989-01-01,2.78,in %,3.918077446974122
1989-05-02,,6.888,6.921,6.87,,,1989-01-01,2.78,in %,3.9793734189530916
1989-05-03,,6.894,6.919,6.864,,,1989-01-01,2.78,in %,3.973535707336051
1989-05-04,,6.894,6.919,6.864,,,1989-01-01,2.78,in %,3.973535707336051
1989-05-05,,6.841,6.918,6.877,,,1989-01-01,2.78,in %,3.9861840825063277
1989-05-08,,6.843,6.918,6.891,,,1989-01-01,2.78,in %,3.9998054096127555
1989-05-09,,6.9,6.99,6.934,,,1989-01-01,2.78,in %,4.041642342868257
1989-05-10,,6.958,6.99,6.941,,,1989-01-01,2.78,in %,4.048453006421471
1989-05-11,,6.966,6.999,6.955,,,1989-01-01,2.78,in %,4.062074333527921
1989-05-12,,7.024,7.023,6.955,,,1989-01-01,2.78,in %,4.062074333527921
1989-05-15,,7.024,7.023,6.955,,,1989-01-01,2.78,in %,4.062074333527921
1989-05-16,,7.028,7.022,6.955,,,1989-01-01,2.78,in %,4.062074333527921
1989-05-17,,7.115,7.121,6.995,,,1989-01-01,2.78,in %,4.10099241097488
1989-05-18,,7.176,7.156,7.002,,,1989-01-01,2.78,in %,4.107803074528116
1989-05-19,,7.178,7.143,6.977,,,1989-01-01,2.78,in %,4.083479276123758
1989-05-22,,7.208,7.192,7.009,,,1989-01-01,2.78,in %,4.11461373808133
1989-05-23,,7.212,7.178,6.99,,,1989-01-01,2.78,in %,4.096127651294035
1989-05-24,,7.218,7.151,6.946,,,1989-01-01,2.78,in %,4.05331776610236
1989-05-25,,7.218,7.151,6.946,,,1989-01-01,2.78,in %,4.05331776610236
1989-05-26,,7.22,7.151,6.961,,,1989-01-01,2.78,in %,4.067912045144961
1989-05-29,,7.221,7.15,6.989,,,1989-01-01,2.78,in %,4.095154699357839
1989-05-30,,7.203,7.155,6.992,,,1989-01-01,2.78,in %,4.098073555166359
1989-05-31,,7.119,7.142,6.956,,,1989-01-01,2.78,in %,4.063047285464094
1989-06-01,,7.124,7.118,6.941,,,1989-01-01,2.78,in %,4.048453006421471
1989-06-02,,7.068,7.106,6.914,,,1989-01-01,2.78,in %,4.022183304144766
1989-06-05,,6.955,7.034,6.85,,,1989-01-01,2.78,in %,3.9599143802296233
1989-06-06,,6.985,7.069,6.878,,,1989-01-01,2.78,in %,3.987157034442501
1989-06-07,,6.9,6.986,6.821,,,1989-01-01,2.78,in %,3.931698774080572
1989-06-08,,6.962,6.985,6.828,,,1989-01-01,2.78,in %,3.938509437633786
1989-06-09,,6.935,6.984,6.821,,,1989-01-01,2.78,in %,3.931698774080572
1989-06-12,,6.937,6.984,6.786,,,1989-01-01,2.78,in %,3.897645456314458
1989-06-13,,6.938,6.948,6.786,,,1989-01-01,2.78,in %,3.897645456314458
1989-06-14,,6.94,6.912,6.735,,,1989-01-01,2.78,in %,3.8480249075695694
1989-06-15,,6.915,6.899,6.735,,,1989-01-01,2.78,in %,3.8480249075695694
1989-06-16,,6.888,6.828,6.678,,,1989-01-01,2.78,in %,3.7925666472076403
1989-06-19,,6.889,6.851,6.713,,,1989-01-01,2.78,in %,3.82661996497371
1989-06-20,,6.862,6.838,6.67,,,1989-01-01,2.78,in %,3.7847830317182307
1989-06-21,,6.863,6.861,6.677,,,1989-01-01,2.78,in %,3.7915936952714446
1989-06-22,,6.868,6.858,6.676,,,1989-01-01,2.78,in %,3.790620743335271
1989-06-23,,6.869,6.893,6.712,,,1989-01-01,2.78,in %,3.8256470130375586
1989-06-26,,6.871,6.892,6.712,,,1989-01-01,2.78,in %,3.8256470130375586
1989-06-27,,6.931,6.927,6.733,,,1989-01-01,2.78,in %,3.8460790036972226
1989-06-28,,6.933,6.926,6.733,,,1989-01-01,2.78,in %,3.8460790036972226
1989-06-29,,6.938,6.935,6.725,,,1989-01-01,2.78,in %,3.838295388207813
1989-06-30,,6.939,6.934,6.703,,,1989-01-01,2.78,in %,3.8168904456119757
1989-07-03,,7.025,6.933,6.66,,,1989-01-01,2.78,in %,3.7750535123564744
1989-07-04,,6.999,6.932,6.653,,,1989-01-01,2.78,in %,3.7682428488032604
1989-07-05,,6.943,6.883,6.639,,,1989-01-01,2.78,in %,3.7546215216968104
1989-07-06,,6.951,6.881,6.652,,,1989-01-01,2.78,in %,3.767269896867087
1989-07-07,,6.953,6.88,6.666,,,1989-01-01,2.78,in %,3.780891223973515
1989-07-10,,6.926,6.831,6.631,,,1989-01-01,2.78,in %,3.7468379062074453
1989-07-11,,6.87,6.818,6.645,,,1989-01-01,2.78,in %,3.760459233313851
1989-07-12,,6.873,6.794,6.63,,,1989-01-01,2.78,in %,3.7458649542712497
1989-07-13,,6.851,6.767,6.623,,,1989-01-01,2.78,in %,3.7390542907180357
1989-07-14,,6.794,6.754,6.637,,,1989-01-01,2.78,in %,3.7526756178244858
1989-07-17,,6.855,6.789,6.672,,,1989-01-01,2.78,in %,3.7867289355905775
1989-07-18,,6.858,6.812,6.693,,,1989-01-01,2.78,in %,3.8071609262502415
1989-07-19,,6.86,6.811,6.7,,,1989-01-01,2.78,in %,3.8139715898034554
1989-07-20,,6.838,6.808,6.664,,,1989-01-01,2.78,in %,3.77894532010119
1989-07-21,,6.811,6.783,6.657,,,1989-01-01,2.78,in %,3.772134656547954
1989-07-24,,6.843,6.794,6.685,,,1989-01-01,2.78,in %,3.799377310760854
1989-07-25,,6.815,6.793,6.649,,,1989-01-01,2.78,in %,3.7643510410585668
1989-07-26,,6.788,6.768,6.628,,,1989-01-01,2.78,in %,3.743919050398903
1989-07-27,,6.765,6.742,6.627,,,1989-01-01,2.78,in %,3.7429460984627294
1989-07-28,,6.806,6.746,6.637,,,1989-01-01,2.78,in %,3.7526756178244858
1989-07-31,,6.778,6.721,6.612,,,1989-01-01,2.78,in %,3.728351819420106
1989-08-01,,6.751,6.69,6.583,,,1989-01-01,2.78,in %,3.7001362132710547
1989-08-02,,6.753,6.678,6.583,,,1989-01-01,2.78,in %,3.7001362132710547
1989-08-03,,6.79,6.675,6.589,,,1989-01-01,2.78,in %,3.705973924888095
1989-08-04,,6.792,6.697,6.596,,,1989-01-01,2.78,in %,3.7127845884413313
1989-08-07,,6.855,6.767,6.649,,,1989-01-01,2.78,in %,3.7643510410585668
1989-08-08,,6.827,6.766,6.624,,,1989-01-01,2.78,in %,3.740027242654209
1989-08-09,,6.83,6.765,6.631,,,1989-01-01,2.78,in %,3.7468379062074453
1989-08-10,,6.837,6.763,6.638,,,1989-01-01,2.78,in %,3.753648569760659
1989-08-11,,6.84,6.762,6.638,,,1989-01-01,2.78,in %,3.753648569760659
1989-08-14,,6.842,6.796,6.666,,,1989-01-01,2.78,in %,3.780891223973515
1989-08-15,,6.875,6.831,6.677,,,1989-01-01,2.78,in %,3.7915936952714446
1989-08-16,,6.847,6.83,6.669,,,1989-01-01,2.78,in %,3.783810079782035
1989-08-17,,6.855,6.828,6.672,,,1989-01-01,2.78,in %,3.7867289355905775
1989-08-18,,6.888,6.911,6.733,,,1989-01-01,2.78,in %,3.8460790036972226
1989-08-21,,6.891,6.886,6.74,,,1989-01-01,2.78,in %,3.8528896672504143
1989-08-22,,6.924,6.909,6.769,,,1989-01-01,2.78,in %,3.8811052733994877
1989-08-23,,6.927,6.908,6.762,,,1989-01-01,2.78,in %,3.874294609846274
1989-08-24,,6.935,6.905,6.754,,,1989-01-01,2.78,in %,3.8665109943568643
1989-08-25,,6.969,6.917,6.776,,,1989-01-01,2.78,in %,3.887915936952724
1989-08-28,,6.972,6.94,6.79,,,1989-01-01,2.78,in %,3.9015372640591517
1989-08-29,,6.975,6.963,6.797,,,1989-01-01,2.78,in %,3.908347927612388
1989-08-30,,6.986,6.98,6.807,,,1989-01-01,2.78,in %,3.918077446974122
1989-08-31,,7.057,7.002,6.814,,,1989-01-01,2.78,in %,3.924888110527336
1989-09-01,,7.092,7.023,6.823,,,1989-01-01,2.78,in %,3.9336446779528966
1989-09-04,,7.095,6.998,6.836,,,1989-01-01,2.78,in %,3.9462930531231732
1989-09-05,,7.098,7.022,6.83,,,1989-01-01,2.78,in %,3.9404553415061327
1989-09-06,,7.101,7.045,6.865,,,1989-01-01,2.78,in %,3.9745086592722467
1989-09-07,,7.174,7.018,6.872,,,1989-01-01,2.78,in %,3.9813193228254384
1989-09-08,,7.145,7.017,6.857,,,1989-01-01,2.78,in %,3.966725043782837
1989-09-11,,7.148,7.053,6.879,,,1989-01-01,2.78,in %,3.9881299863786523
1989-09-12,,7.151,7.088,6.908,,,1989-01-01,2.78,in %,4.016345592527726
1989-09-13,,7.218,7.112,6.929,,,1989-01-01,2.78,in %,4.03677758318739
1989-09-14,,7.293,7.158,6.929,,,1989-01-01,2.78,in %,4.03677758318739
1989-09-15,,7.296,7.133,6.929,,,1989-01-01,2.78,in %,4.03677758318739
1989-09-18,,7.299,7.205,6.944,,,1989-01-01,2.78,in %,4.051371862229991
1989-09-19,,7.303,7.168,6.915,,,1989-01-01,2.78,in %,4.02315625608094
1989-09-20,,7.274,7.094,6.85,,,1989-01-01,2.78,in %,3.9599143802296233
1989-09-21,,7.219,7.067,6.872,,,1989-01-01,2.78,in %,3.9813193228254384
1989-09-22,,7.255,7.078,6.872,,,1989-01-01,2.78,in %,3.9813193228254384
1989-09-25,,7.258,7.09,6.879,,,1989-01-01,2.78,in %,3.9881299863786523
1989-09-26,,7.393,7.211,6.958,,,1989-01-01,2.78,in %,4.064993189336441
1989-09-27,,7.462,7.259,6.984,,,1989-01-01,2.78,in %,4.090289939676972
1989-09-28,,7.407,7.282,6.987,,,1989-01-01,2.78,in %,4.0932087954855145
1989-09-29,,7.411,7.318,6.982,,,1989-01-01,2.78,in %,4.088344035804625
1989-10-02,,7.478,7.318,7.0,,,1989-01-01,2.78,in %,4.105857170655769
1989-10-03,,7.48,7.306,6.969,,,1989-01-01,2.78,in %,4.075695660634371
1989-10-04,,7.43,7.257,6.968,,,1989-01-01,2.78,in %,4.074722708698175
1989-10-05,,7.437,7.257,6.966,,,1989-01-01,2.78,in %,4.072776804825851
1989-10-06,,7.492,7.257,6.974,,,1989-01-01,2.78,in %,4.080560420315216
1989-10-09,,7.468,7.196,6.912,,,1989-01-01,2.78,in %,4.0202374002724195
1989-10-10,,7.47,7.183,6.919,,,1989-01-01,2.78,in %,4.027048063825656
1989-10-11,,7.526,7.343,7.0,,,1989-01-01,2.78,in %,4.105857170655769
1989-10-12,,7.586,7.393,7.042,,,1989-01-01,2.78,in %,4.146721151975075
1989-10-13,,7.669,7.493,7.061,,,1989-01-01,2.78,in %,4.165207238762414
1989-10-16,,7.564,7.42,6.848,,,1989-01-01,2.78,in %,3.9579684763572764
1989-10-17,,7.621,7.469,7.021,,,1989-01-01,2.78,in %,4.126289161315411
1989-10-18,,7.65,7.382,6.981,,,1989-01-01,2.78,in %,4.087371083868452
1989-10-19,,7.658,7.381,6.971,,,1989-01-01,2.78,in %,4.0776415645066955
1989-10-20,,7.66,7.331,6.962,,,1989-01-01,2.78,in %,4.068884997081135
1989-10-23,,7.663,7.331,6.978,,,1989-01-01,2.78,in %,4.084452228059932
1989-10-24,,7.666,7.38,6.995,,,1989-01-01,2.78,in %,4.10099241097488
1989-10-25,,7.668,7.355,6.943,,,1989-01-01,2.78,in %,4.05039891029384
1989-10-26,,7.676,7.329,6.95,,,1989-01-01,2.78,in %,4.057209573847054
1989-10-27,,7.679,7.328,6.949,,,1989-01-01,2.78,in %,4.05623662191088
1989-10-30,,7.744,7.346,7.028,,,1989-01-01,2.78,in %,4.133099824868647
1989-10-31,,7.802,7.408,7.07,,,1989-01-01,2.78,in %,4.173963806187975
1989-11-01,,7.719,7.446,7.119,,,1989-01-01,2.78,in %,4.2216384510605165
1989-11-02,,7.7,7.473,7.123,,,1989-01-01,2.78,in %,4.22553025880521
1989-11-03,,7.703,7.473,7.155,,,1989-01-01,2.78,in %,4.256664720762782
1989-11-06,,7.761,7.608,7.242,,,1989-01-01,2.78,in %,4.341311539209958
1989-11-07,,7.764,7.595,7.233,,,1989-01-01,2.78,in %,4.332554971784397
1989-11-08,,7.794,7.595,7.241,,,1989-01-01,2.78,in %,4.340338587273784
1989-11-09,,7.775,7.542,7.17,,,1989-01-01,2.78,in %,4.271258999805405
1989-11-10,,7.834,7.582,7.193,,,1989-01-01,2.78,in %,4.293636894337416
1989-11-13,,8.003,7.772,7.365,,,1989-01-01,2.78,in %,4.460984627359399
1989-11-14,,8.034,7.786,7.365,,,1989-01-01,2.78,in %,4.460984627359399
1989-11-15,,8.01,7.718,7.317,,,1989-01-01,2.78,in %,4.4142829344230305
1989-11-16,,7.992,7.719,7.317,,,1989-01-01,2.78,in %,4.4142829344230305
1989-11-17,,8.023,7.815,7.395,,,1989-01-01,2.78,in %,4.490173185444624
1989-11-20,,8.001,7.83,7.394,,,1989-01-01,2.78,in %,4.48920023350845
1989-11-21,,8.005,7.857,7.394,,,1989-01-01,2.78,in %,4.48920023350845
1989-11-22,,8.005,7.857,7.394,,,1989-01-01,2.78,in %,4.48920023350845
1989-11-23,,7.93,7.776,7.268,,,1989-01-01,2.78,in %,4.366608289550489
1989-11-24,,7.792,7.708,7.177,,,1989-01-01,2.78,in %,4.278069663358619
1989-11-27,,7.795,7.708,7.204,,,1989-01-01,2.78,in %,4.3043393656353235
1989-11-28,,7.827,7.832,7.346,,,1989-01-01,2.78,in %,4.442498540572104
1989-11-29,,7.83,7.777,7.298,,,1989-01-01,2.78,in %,4.395796847635736
1989-11-30,,7.868,7.778,7.281,,,1989-01-01,2.78,in %,4.379256664720765
1989-12-01,,7.814,7.755,7.181,,,1989-01-01,2.78,in %,4.281961471103313
1989-12-04,,7.76,7.742,7.169,,,1989-01-01,2.78,in %,4.270286047869232
1989-12-05,,7.763,7.795,7.187,,,1989-01-01,2.78,in %,4.287799182720375
1989-12-06,,7.738,7.769,7.167,,,1989-01-01,2.78,in %,4.268340143996863
1989-12-07,,7.776,7.743,7.159,,,1989-01-01,2.78,in %,4.2605565285074976
1989-12-08,,7.836,7.743,7.154,,,1989-01-01,2.78,in %,4.255691768826608
1989-12-11,,7.839,7.743,7.149,,,1989-01-01,2.78,in %,4.250827009145741
1989-12-12,,7.843,7.743,7.137,,,1989-01-01,2.78,in %,4.239151585911638
1989-12-13,,7.846,7.717,7.139,,,1989-01-01,2.78,in %,4.241097489784007
1989-12-14,,7.798,7.69,7.147,,,1989-01-01,2.78,in %,4.248881105273394
1989-12-15,,7.773,7.651,7.119,,,1989-01-01,2.78,in %,4.2216384510605165
1989-12-18,,7.776,7.651,7.122,,,1989-01-01,2.78,in %,4.224557306869037
1989-12-19,,7.778,7.651,7.114,,,1989-01-01,2.78,in %,4.216773691379649
1989-12-20,,7.81,7.677,7.152,,,1989-01-01,2.78,in %,4.253745864954261
1989-12-21,,7.794,7.665,7.135,,,1989-01-01,2.78,in %,4.237205682039313
1989-12-22,,7.796,7.651,7.142,,,1989-01-01,2.78,in %,4.244016345592527
1989-12-25,,7.796,7.651,7.142,,,1989-01-01,2.78,in %,4.244016345592527
1989-12-26,,7.796,7.651,7.142,,,1989-01-01,2.78,in %,4.244016345592527
1989-12-27,,7.799,7.678,7.204,,,1989-01-01,2.78,in %,4.3043393656353235
1989-12-28,,7.526,7.724,7.252,,,1989-01-01,2.78,in %,4.351041058571692
1989-12-29,,7.528,7.724,7.252,,,1989-01-01,2.78,in %,4.351041058571692
1990-01-01,,7.528,7.724,7.252,,,1990-01-01,2.69,in %,4.442496835134868
1990-01-02,,7.954,7.965,7.412,,,1990-01-01,2.69,in %,4.598305579900686
1990-01-03,,7.974,7.965,7.446,,,1990-01-01,2.69,in %,4.631414938163414
1990-01-04,,8.042,7.982,7.461,,,1990-01-01,2.69,in %,4.646022007985207
1990-01-05,,8.015,7.933,7.437,,,1990-01-01,2.69,in %,4.622650696270347
1990-01-08,,8.006,7.961,7.5,,,1990-01-01,2.69,in %,4.6840003895218585
1990-01-09,,7.991,7.937,7.471,,,1990-01-01,2.69,in %,4.655760054533076
1990-01-10,,7.994,7.896,7.441,,,1990-01-01,2.69,in %,4.6265459148894905
1990-01-11,,8.003,7.889,7.447,,,1990-01-01,2.69,in %,4.632388742818194
1990-01-12,,8.006,7.924,7.474,,,1990-01-01,2.69,in %,4.658681468497439
1990-01-15,,7.979,7.935,7.469,,,1990-01-01,2.69,in %,4.653812445223493
1990-01-16,,8.042,7.999,7.564,,,1990-01-01,2.69,in %,4.746323887428172
1990-01-17,,8.045,7.991,7.595,,,1990-01-01,2.69,in %,4.77651183172656
1990-01-18,,8.097,8.014,7.664,,,1990-01-01,2.69,in %,4.843704352906819
1990-01-19,,8.118,8.036,7.701,,,1990-01-01,2.69,in %,4.8797351251339105
1990-01-22,,8.122,8.055,7.697,,,1990-01-01,2.69,in %,4.875839906514767
1990-01-23,,8.113,8.045,7.702,,,1990-01-01,2.69,in %,4.880708929788691
1990-01-24,,8.158,8.103,7.728,,,1990-01-01,2.69,in %,4.906027850813133
1990-01-25,,8.199,8.104,7.694,,,1990-01-01,2.69,in %,4.872918492550404
1990-01-26,,8.215,8.121,7.688,,,1990-01-01,2.69,in %,4.867075664621701
1990-01-29,,8.212,8.121,7.641,,,1990-01-01,2.69,in %,4.82130684584674
1990-01-30,,8.188,8.111,7.612,,,1990-01-01,2.69,in %,4.793066510857935
1990-01-31,,8.179,8.169,7.689,,,1990-01-01,2.69,in %,4.868049469276459
1990-02-01,,8.178,8.133,7.669,,,1990-01-01,2.69,in %,4.848573376180743
1990-02-02,,8.181,8.132,7.69,,,1990-01-01,2.69,in %,4.869023273931261
1990-02-05,,8.203,8.188,7.761,,,1990-01-01,2.69,in %,4.938163404421081
1990-02-06,,8.282,8.25,7.906,,,1990-01-01,2.69,in %,5.0793650793650835
1990-02-07,,8.373,8.402,8.053,,,1990-01-01,2.69,in %,5.222514363618669
1990-02-08,,8.515,8.484,8.259,,,1990-01-01,2.69,in %,5.423118122504622
1990-02-09,,8.507,8.529,8.301,,,1990-01-01,2.69,in %,5.464017918005659
1990-02-12,,8.957,8.857,8.518,,,1990-01-01,2.69,in %,5.675333528094284
1990-02-13,,8.956,8.849,8.505,,,1990-01-01,2.69,in %,5.662674067582052
1990-02-14,,8.979,8.838,8.493,,,1990-01-01,2.69,in %,5.6509884117246
1990-02-15,,8.929,8.848,8.509,,,1990-01-01,2.69,in %,5.666569286201217
1990-02-16,,8.928,8.887,8.586,,,1990-01-01,2.69,in %,5.741552244619741
1990-02-19,,8.993,9.064,8.873,,,1990-01-01,2.69,in %,6.021034180543383
1990-02-20,,9.076,9.092,8.93,,,1990-01-01,2.69,in %,6.076541045866191
1990-02-21,,8.972,9.023,8.754,,,1990-01-01,2.69,in %,5.9051514266238225
1990-02-22,,8.924,9.01,8.741,,,1990-01-01,2.69,in %,5.892491966111613
1990-02-23,,8.868,8.983,8.675,,,1990-01-01,2.69,in %,5.828220858895716
1990-02-26,,8.897,9.017,8.67,,,1990-01-01,2.69,in %,5.823351835621793
1990-02-27,,8.841,8.972,8.597,,,1990-01-01,2.69,in %,5.75226409582239
1990-02-28,,8.833,8.959,8.638,,,1990-01-01,2.69,in %,5.792190086668603
1990-03-01,,8.907,8.995,8.934,,,1990-01-01,2.69,in %,6.080436264485356
1990-03-02,,8.911,9.009,8.972,,,1990-01-01,2.69,in %,6.117440841367228
1990-03-05,,8.867,9.001,8.951,,,1990-01-01,2.69,in %,6.096990943616709
1990-03-06,,8.914,9.029,8.956,,,1990-01-01,2.69,in %,6.101859966890655
1990-03-07,,8.98,9.063,8.971,,,1990-01-01,2.69,in %,6.116467036712447
1990-03-08,,8.889,8.961,8.858,,,1990-01-01,2.69,in %,6.006427110721613
1990-03-09,,8.881,8.948,8.841,,,1990-01-01,2.69,in %,5.989872431590237
1990-03-12,,8.934,9.004,8.895,,,1990-01-01,2.69,in %,6.042457882948704
1990-03-13,,8.982,9.032,8.878,,,1990-01-01,2.69,in %,6.025903203817329
1990-03-14,,8.956,8.991,8.82,,,1990-01-01,2.69,in %,5.969422533839719
1990-03-15,,8.939,8.95,8.663,,,1990-01-01,2.69,in %,5.816535203038287
1990-03-16,,8.98,8.992,8.679,,,1990-01-01,2.69,in %,5.8321160775148595
1990-03-19,,9.022,9.048,8.72,,,1990-01-01,2.69,in %,5.872042068361094
1990-03-20,,9.027,9.023,8.72,,,1990-01-01,2.69,in %,5.872042068361094
1990-03-21,,8.969,8.996,8.628,,,1990-01-01,2.69,in %,5.782452040120756
1990-03-22,,8.927,8.967,8.554,,,1990-01-01,2.69,in %,5.710390495666573
1990-03-23,,8.851,8.834,8.444,,,1990-01-01,2.69,in %,5.603271983640101
1990-03-26,,8.855,8.826,8.414,,,1990-01-01,2.69,in %,5.574057843996516
1990-03-27,,8.891,8.885,8.452,,,1990-01-01,2.69,in %,5.6110624208783655
1990-03-28,,8.908,8.94,8.534,,,1990-01-01,2.69,in %,5.690914402570857
1990-03-29,,8.843,8.892,8.477,,,1990-01-01,2.69,in %,5.635407537248027
1990-03-30,,8.622,8.796,8.412,,,1990-01-01,2.69,in %,5.572110234686933
1990-04-02,,8.539,8.716,8.377,,,1990-01-01,2.69,in %,5.5380270717694025
1990-04-03,,8.593,8.748,8.393,,,1990-01-01,2.69,in %,5.5536079462459975
1990-04-04,,8.679,8.764,8.436,,,1990-01-01,2.69,in %,5.595481546401793
1990-04-05,,8.762,8.77,8.428,,,1990-01-01,2.69,in %,5.587691109163506
1990-04-06,,8.804,8.815,8.457,,,1990-01-01,2.69,in %,5.615931444152311
1990-04-09,,8.898,8.918,8.612,,,1990-01-01,2.69,in %,5.766871165644183
1990-04-10,,8.903,8.946,8.651,,,1990-01-01,2.69,in %,5.804849547180857
1990-04-11,,8.805,8.897,8.619,,,1990-01-01,2.69,in %,5.773687798227689
1990-04-12,,8.759,8.884,8.615,,,1990-01-01,2.69,in %,5.769792579608524
1990-04-13,,8.759,8.884,8.615,,,1990-01-01,2.69,in %,5.769792579608524
1990-04-16,,8.759,8.884,8.615,,,1990-01-01,2.69,in %,5.769792579608524
1990-04-17,,8.744,8.895,8.653,,,1990-01-01,2.69,in %,5.8067971564904175
1990-04-18,,8.717,8.865,8.661,,,1990-01-01,2.69,in %,5.814587593728704
1990-04-19,,8.769,8.884,8.687,,,1990-01-01,2.69,in %,5.839906514753146
1990-04-20,,8.78,8.914,8.687,,,1990-01-01,2.69,in %,5.839906514753146
1990-04-23,,8.895,8.974,8.788,,,1990-01-01,2.69,in %,5.938260784886551
1990-04-24,,8.887,8.983,8.805,,,1990-01-01,2.69,in %,5.954815464017926
1990-04-25,,8.911,9.01,8.779,,,1990-01-01,2.69,in %,5.929496542993484
1990-04-26,,8.867,9.002,8.727,,,1990-01-01,2.69,in %,5.8788587009446
1990-04-27,,8.929,9.039,8.762,,,1990-01-01,2.69,in %,5.912941863862131
1990-04-30,,8.954,9.061,8.779,,,1990-01-01,2.69,in %,5.929496542993484
1990-05-01,,8.954,9.061,8.779,,,1990-01-01,2.69,in %,5.929496542993484
1990-05-02,,8.979,9.083,8.811,,,1990-01-01,2.69,in %,5.96065829194663
1990-05-03,,8.922,9.073,8.796,,,1990-01-01,2.69,in %,5.94605122212486
1990-05-04,,8.854,8.976,8.622,,,1990-01-01,2.69,in %,5.77660921219203
1990-05-07,,8.82,8.935,8.499,,,1990-01-01,2.69,in %,5.656831239653326
1990-05-08,,8.765,8.908,8.436,,,1990-01-01,2.69,in %,5.595481546401793
1990-05-09,,8.77,8.853,8.451,,,1990-01-01,2.69,in %,5.610088616223607
1990-05-10,,8.765,8.838,8.451,,,1990-01-01,2.69,in %,5.610088616223607
1990-05-11,,8.77,8.838,8.41,,,1990-01-01,2.69,in %,5.570162625377373
1990-05-14,,8.821,8.909,8.519,,,1990-01-01,2.69,in %,5.676307332749064
1990-05-15,,8.853,8.958,8.594,,,1990-01-01,2.69,in %,5.749342681858027
1990-05-16,,8.785,8.978,8.611,,,1990-01-01,2.69,in %,5.76589736098938
1990-05-17,,8.74,8.97,8.587,,,1990-01-01,2.69,in %,5.742526049274521
1990-05-18,,8.704,8.965,8.645,,,1990-01-01,2.69,in %,5.799006719252109
1990-05-21,,8.743,9.02,8.786,,,1990-01-01,2.69,in %,5.9363131755769905
1990-05-22,,8.666,8.987,8.768,,,1990-01-01,2.69,in %,5.918784691790835
1990-05-23,,8.687,8.979,8.705,,,1990-01-01,2.69,in %,5.8574349985393015
1990-05-24,,8.687,8.979,8.705,,,1990-01-01,2.69,in %,5.8574349985393015
1990-08-02,,8.698,8.752,8.651,,,1990-01-01,2.69,in %,5.804849547180857
1990-09-05,,8.973,9.023,9.005,,,1990-01-01,2.69,in %,6.149576394975176
1990-09-07,,8.941,,9.005,,,1990-01-01,2.69,in %,6.149576394975176
1990-09-10,,8.92,,8.925,,,1990-01-01,2.69,in %,6.071672022592289
1990-09-11,,8.912,,8.954,,,1990-01-01,2.69,in %,6.099912357581072
